id,original_id,smirks,sources
EVODEX.1-E59,3652459716674903990026247901638484531728192889851508334018458682051835060134,[#6:96]-[#7:97]=[#7:98]-[#6:99]>>[#7:98](-[#6:99])(-[H])-[H].[#6:96]-[#7:97](-[H])-[H],"EVODEX.1-P1211,EVODEX.1-P1209,EVODEX.1-P1216,EVODEX.1-P1215,EVODEX.1-P1217"
EVODEX.1-E60,60310473904130331826372816414402799731855328084686848355161727674722951712105,[#8:89]=[#6:90](-[#8:91])-[#6@@:92]>>[#6:90](-[#8:91])(-[#6@@:92])(-[H])-[H].[#8:89](-[H])-[H],"EVODEX.1-P57,EVODEX.1-P58,EVODEX.1-P60,EVODEX.1-P28,EVODEX.1-P70"
EVODEX.1-E61,58404281027380000266418308652519766929520392721125327547906651057888249532721,[#6:27]-[#6:28](=[#8:29])-[#16:30]-[#6:31]>>[#6:27]-[#6:28](-[#8:29]-[H])(-[H])-[H].[#16:30](-[#6:31])-[H],"EVODEX.1-P751,EVODEX.1-P756,EVODEX.1-P748,EVODEX.1-P752,EVODEX.1-P757"
EVODEX.1-E62,49955776768585084327879763447520588715115240212495070001300559071778288040312,[#8:89](-[H])-[H].[#8:90]-[#6:91](-[#6@@:92])(-[H])-[H]>>[#8:89]=[#6:91](-[#8:90])-[#6@@:92],"EVODEX.1-P71,EVODEX.1-P56,EVODEX.1-P72,EVODEX.1-P53,EVODEX.1-P693"
EVODEX.1-E63,65584326832651190537758626048435275925844939645162446636234362877989396008178,[#7:101](-[#6:102])(-[H])-[H].[#7:89](-[#6:90])(-[H])-[H]>>[#7:89](-[#6:90])=[#7:101]-[#6:102],"EVODEX.1-P1214,EVODEX.1-P1212,EVODEX.1-P1218,EVODEX.1-P1213,EVODEX.1-P1210"
EVODEX.1-E64,81166835665963590969835059938578466481641115161093243883185169031952955325777,([#6:5]-[#7:6](-[#6:7](=[#8:8])-[#6:9])-[H:30].[#7:12](-[#6@:11])(-[H:22])-[H])>>[#6:7](=[#8:8])(-[#6:9])-[#7:12](-[#6@:11])-[H:22].[#6:5]-[#7:6](-[H:30])-[H],"EVODEX.1-P6536,EVODEX.1-P6544,EVODEX.1-P6540,EVODEX.1-P6537,EVODEX.1-P6541"
EVODEX.1-E65,11190067943588361679950025943665527748733708446410935335053040160774376411609,([#7:9](-[#6@@:8])(-[H:26])-[H].[#6:11]-[#6:12](-[#7:13](-[H:28])-[H:29])=[#8:14])>>[#7:9](-[#6@@:8])(-[H:26])-[#6:12](=[#8:14])-[#6:11].[#7:13](-[H:28])(-[H:29])-[H],"EVODEX.1-P2145,EVODEX.1-P2149,EVODEX.1-P2160,EVODEX.1-P2157,EVODEX.1-P2154"
EVODEX.1-E66,17957494775432463646888016753660762547768902404184413333237526430125894741461,([#7:1](-[#6@:2])(-[H:18])-[H].[#6:4]-[#6:5](=[#8:6])-[#8:7]-[H:11])>>[#7:1](-[H:18])(-[#6@:2])-[#6:5](-[#6:4])=[#8:6].[#8:7](-[H:11])-[H],"EVODEX.1-P2158,EVODEX.1-P5852,EVODEX.1-P5847,EVODEX.1-P5857,EVODEX.1-P5858"
EVODEX.1-E67,91757470287545600822664291122005910304497591517147865289185491655338424845774,([#7:8](-[#6@@:7])(-[H:19])-[H].[#7:15](-[#6@@:14](-[#6@@:2])(-[#6:16])-[H:34])(-[H:31])-[H:32])>>[#7:8](-[#6@@:7])(-[H:19])-[#6@@:14](-[#6@@:2])(-[#6:16])-[H:34].[#7:15](-[H:31])(-[H:32])-[H],"EVODEX.1-P2152,EVODEX.1-P2156,EVODEX.1-P2165,EVODEX.1-P2163,EVODEX.1-P2146"
EVODEX.1-E68,35165742685481653439681182239019796399279761598274988241086661456487847439302,([#6:5]-[#6:6](=[#6:7](-[#6:8]=[#8:9])-[H:29])-[H:30].[#6:17]-[#8:18]-[H])>>[#6:5]-[#6@:6](-[H:30])(-[#6:7](-[H:29])(-[H])-[#6:8]=[#8:9])-[#8:18]-[#6:17],"EVODEX.1-P6614,EVODEX.1-P6609,EVODEX.1-P6611,EVODEX.1-P6617,EVODEX.1-P6616"
EVODEX.1-E69,35350521957881283767030162878741811226146052317896688236274968415098968218770,([#8:1]=[#6:2](-[#6:3])-[H].[#6:20]-[#6:21](=[#8:22])-[H:52])>>[#8:1]=[#6:2](-[#6:3])-[#6@@:21](-[#6:20])(-[#8:22]-[H])-[H:52],"EVODEX.1-P6282,EVODEX.1-P6281,EVODEX.1-P6283,EVODEX.1-P6284,EVODEX.1-P6285"
EVODEX.1-E70,39503320933976878852667415055485395021601439470875121199020299163465154030371,[#8:1](-[H:33])-[H].([#8:10]-[#6@:9]1(-[#6@@:8]-[#6@:24](-[#8:23]-[#6@:13](-[#6@@:11]-1(-[#8:12])-[H:40])(-[#8:14]-[#6:15])-[H:50])(-[#6:25])-[H:54])-[H:38].[#8:28]-[#6@:27](-[#6@:6])(-[H:57])-[#6@:29](-[#8:30])(-[H:59])-[#6@@:31](-[#6@@:4])(-[#8:32])-[H:61])>>[#8:14](-[#6:15])-[H].([#8:1](-[#6@@:13]1(-[H:50])-[#6@@:11](-[#8:12])(-[H:40])-[#6@:9](-[#8:10])(-[H:38])-[#6@@:8]-[#6@:24](-[#6:25])(-[H:54])-[#8:23]-1)-[H:33].[#8:32]-[#6@@:31](-[#6@@:4])(-[H:61])-[#6@@:29](-[#8:30])(-[H:59])-[#6@:27](-[#6@:6])(-[#8:28])-[H:57]),"EVODEX.1-P4341,EVODEX.1-P4373,EVODEX.1-P4411,EVODEX.1-P4447,EVODEX.1-P4508"
EVODEX.1-E71,75064169797473104906337093919736709936176440406390928792832027126885397722878,[#8:1](-[H:47])-[H].([#8:10]1-[#6@@:9]-[#6@:28](-[#6@@:26](-[#6@:24](-[#6@:11]-1(-[#8:12]-[#6@@:13])-[H:62])(-[#8:25])-[H:64])(-[#8:27])-[H:66])(-[#8:29])-[H:78].[#8:42]-[#6@:41](-[#6@@:6])(-[H:83])-[#6@:43](-[#8:44])(-[H:85])-[#6@@:45](-[#6@@:4])(-[#8:46])-[H:87])>>[#8:12](-[#6@@:13])-[H].([#8:1](-[#6@@:11]1(-[H:62])-[#8:10]-[#6@@:9]-[#6@:28](-[#8:29])(-[H:78])-[#6@@:26](-[#8:27])(-[H:66])-[#6@:24]-1(-[#8:25])-[H:64])-[H:47].[#8:46]-[#6@@:45](-[#6@@:4])(-[H:87])-[#6@@:43](-[#8:44])(-[H:85])-[#6@:41](-[#6@@:6])(-[#8:42])-[H:83]),"EVODEX.1-P4494,EVODEX.1-P4352,EVODEX.1-P4547,EVODEX.1-P4449,EVODEX.1-P4370"
EVODEX.1-E72,104849117538962158097050838741887157894054015228465677593365386391826473170180,([#8:24]-[#15:25](=[#8:26])(-[#8:27])-[#8:28]-[#15:29].[#8:34]-[#6@@:33](-[#6@@:18])(-[H:49])-[#6@:35](-[#6@:16])(-[#8:36])-[H:51]).[#8:1](-[H:52])-[H]>>([#8:1](-[#15:25](-[#8:24])(=[#8:26])-[#8:27])-[H:52].[#8:36]-[#6@:35](-[#6@:16])(-[H:51])-[#6@@:33](-[#6@@:18])(-[#8:34])-[H:49]).[#8:28](-[#15:29])-[H],"EVODEX.1-P4238,EVODEX.1-P6014,EVODEX.1-P5980,EVODEX.1-P4236,EVODEX.1-P5968"
EVODEX.1-E73,34005098021200576131758782359335971481908552404506598752431271171169592939225,[#8:33]-[#15:34](=[#8:35])(-[#8:36])-[#8:37]-[#15:38].[#8:42](-[H:66])-[H]>>[#8:33]-[#15:34](=[#8:35])(-[#8:36])-[#8:42]-[H:66].[#8:37](-[#15:38])-[H],"EVODEX.1-P5970,EVODEX.1-P5976,EVODEX.1-P5974,EVODEX.1-P5982,EVODEX.1-P5975"
EVODEX.1-E74,48239492217365593582674223134874217972761852005565058089706162183368538649144,[#15:24]-[#8:26]-[H].([#8:46]-[#15:47](=[#8:48])(-[#8:49])-[#8:50]-[#15:51].[#8:60]-[#6@@:59](-[#6@@:44])(-[H:90])-[#6@:61](-[#6@:42])(-[#8:62])-[H:92])>>([#15:24]-[#8:26]-[#15:47](-[#8:46])(=[#8:48])-[#8:49].[#8:62]-[#6@:61](-[#6@:42])(-[H:92])-[#6@@:59](-[#6@@:44])(-[#8:60])-[H:90]).[#8:50](-[#15:51])-[H],"EVODEX.1-P3632,EVODEX.1-P3683,EVODEX.1-P7557,EVODEX.1-P3628,EVODEX.1-P3676"
EVODEX.1-E75,40832159244498275380310498314027976393774517947842650172051821427417857494269,[#8:15]-[#15:16](=[#8:17])(-[#8:18])-[#8:19]-[#15:20].([#15:50]-[#8:52]-[H].[#8:55]-[#6@@:54](-[#6@@:43])(-[H:86])-[#6@:56](-[#6@:41])(-[#8:57])-[H:88])>>([#8:15]-[#15:16](=[#8:17])(-[#8:18])-[#8:52]-[#15:50].[#8:57]-[#6@:56](-[#6@:41])(-[H:88])-[#6@@:54](-[#6@@:43])(-[#8:55])-[H:86]).[#8:19](-[#15:20])-[H],"EVODEX.1-P3533,EVODEX.1-P3568,EVODEX.1-P3718,EVODEX.1-P3564,EVODEX.1-P3563"
EVODEX.1-E76,1698394942713425816222765813660885133888359617482393347034441912325939901013,[#8:16]-[#15:17](=[#8:18])(-[#8:19])-[#8:20]-[#15:21].([#6:42]-[#6@@:43](-[#8:44])(-[H:85])-[#6@:45].[#15:56]-[#8:58]-[H])>>([#8:16]-[#15:17](=[#8:18])(-[#8:19])-[#8:58]-[#15:56].[#8:44]-[#6@@:43](-[#6@:45])(-[H:85])-[#6:42]).[#8:20](-[#15:21])-[H],"EVODEX.1-P3572,EVODEX.1-P3530,EVODEX.1-P3566,EVODEX.1-P3527,EVODEX.1-P3531"
EVODEX.1-E77,33739455898969767570616002154738251122200790021268340097856653940705985382334,[#15:17]-[#8:19]-[H].[#15:31]-[#8:34]-[#15:35](=[#8:36])(-[#8:37])-[#8:38]>>[#15:17]-[#8:19]-[#15:35](=[#8:36])(-[#8:37])-[#8:38].[#15:31]-[#8:34]-[H],"EVODEX.1-P3616,EVODEX.1-P3717,EVODEX.1-P3569,EVODEX.1-P1188,EVODEX.1-P3636"
EVODEX.1-E78,54412171184713970680067745899037010667277992939658703194722616497201889857154,[#8:17](-[#6@:16])-[H].([#8:64]-[#15:65](=[#8:66])(-[#8:67])-[#8:68]-[#15:69].[#8:93]-[#6@@:92](-[#6@@:54])(-[H:147])-[#6@:94](-[#6@:52])(-[#8:95])-[H:149])>>([#8:17](-[#6@:16])-[#15:65](-[#8:64])(=[#8:66])-[#8:67].[#8:95]-[#6@:94](-[#6@:52])(-[H:149])-[#6@@:92](-[#6@@:54])(-[#8:93])-[H:147]).[#8:68](-[#15:69])-[H],"EVODEX.1-P309,EVODEX.1-P3695,EVODEX.1-P308,EVODEX.1-P3673,EVODEX.1-P3684"
EVODEX.1-E79,31530611199488680169544744277140006079566376480367333491647481143848851476031,[#15:79]-[#8:82]-[#15:83](=[#8:84])(-[#8:85])-[#8:86].[#6:53]-[#8:55]-[H]>>[#15:79]-[#8:82]-[H].[#6:53]-[#8:55]-[#15:83](=[#8:84])(-[#8:85])-[#8:86],"EVODEX.1-P3395,EVODEX.1-P3472,EVODEX.1-P3477,EVODEX.1-P3434,EVODEX.1-P3442"
EVODEX.1-E80,67036839228584934565371760445381170284863815755398385509955763950179030533151,([#7:6](-[#6@:5])(-[#6:7](=[#8:8])-[#6@:9])-[H:83].[#6:40](-[#6@@:32])(=[#8:41])-[#7:42](-[#6@@:43])-[H:108]).[#8:59](-[H:119])-[H].[#8:60](-[H:121])-[H]>>[#6:7](=[#8:8])(-[#6@:9])-[#8:59]-[H:119].([#7:6](-[#6@:5])(-[H:83])-[H].[#6:40](-[#6@@:32])(=[#8:41])-[#8:60]-[H:121]).[#7:42](-[#6@@:43])(-[H:108])-[H],"EVODEX.1-P5420,EVODEX.1-P5392,EVODEX.1-P5381,EVODEX.1-P4836,EVODEX.1-P5386"
EVODEX.1-E81,43464940969606448196836143975045390711919667261269146455812016963231869907228,([#8:59]-[#15:60](=[#8:61])(-[#8:62])-[#8:63]-[#15:64].[#8:69]-[#6@@:68](-[#6@@:53])(-[H:83])-[#6@:70](-[#6@:51])(-[#8:71])-[H:85]).([#6:19]-[#6@:20](-[#7:21])(-[#6:38])-[H:103].[#6:31]-[#6:32](=[#8:33])-[#8:34]-[H:92]).[#7:9](-[#6@:8])(-[H:114])-[H]>>([#7:9](-[#6@:8])(-[#6:32](-[#6:31])=[#8:33])-[H:114].[#7:21]-[#6@@:20](-[#6:19])(-[#6:38])-[H:103]).([#8:34](-[#15:60](-[#8:59])(=[#8:61])-[#8:62])-[H:92].[#8:71]-[#6@:70](-[#6@:51])(-[H:85])-[#6@@:68](-[#6@@:53])(-[#8:69])-[H:83]).[#8:63](-[#15:64])-[H],"EVODEX.1-P7123,EVODEX.1-P7090,EVODEX.1-P7119,EVODEX.1-P7105,EVODEX.1-P6917"
EVODEX.1-E82,81242393075860325295112700118971759685569261196261167604158103657839948381784,[#6:1](-[#8:2]-[#6:3])(-[H:36])(-[H:37])-[H:38].[#8:21](-[H:39])-[H]>>[#6:1](-[#8:21]-[H:39])(-[H:36])(-[H:37])-[H:38].[#8:2](-[#6:3])-[H],"EVODEX.1-P5214,EVODEX.1-P3892,EVODEX.1-P4342,EVODEX.1-P4110,EVODEX.1-P3923"
EVODEX.1-E83,246867334021275951760657497529770324279857542564221208485928328573478233934,[#6:5](-[#6@:4])#[#7:6].[#8:14](-[H])-[H]>>[#6:5](-[#6@:4])(-[#7:6](-[H])-[H])=[#8:14],"EVODEX.1-P6475,EVODEX.1-P5927,EVODEX.1-P5933,EVODEX.1-P6465,EVODEX.1-P6468"
EVODEX.1-E84,17717899346181017069575470398943364322730090765394763079314383017864561756809,[#6:8]-[#6@@:9](-[#7:10])(-[#6:11])-[H:21]>>[#6:8]-[#6@:9](-[#7:10])(-[#6:11])-[H:21],"EVODEX.1-P6573,EVODEX.1-P6574,EVODEX.1-P6572,EVODEX.1-P6571,EVODEX.1-P6584"
EVODEX.1-E85,66359954560327433824047594449110195639692261968681082881421440531375254583406,[#6:5](-[#6@:4])(-[#7:6](-[H])-[H])=[#8:7]>>[#6:5](-[#6@:4])#[#7:6].[#8:7](-[H])-[H],"EVODEX.1-P6471,EVODEX.1-P6464,EVODEX.1-P6470,EVODEX.1-P6466,EVODEX.1-P6477"
EVODEX.1-E86,77915210960540148829574243863207844087222149813559537436998623639079653406252,[#8:22]-[#6@@:21](-[#6@@:20])(-[#6:23])-[H:50]>>[#8:22]-[#6@:21](-[#6@@:20])(-[#6:23])-[H:50],"EVODEX.1-P6575,EVODEX.1-P3420,EVODEX.1-P6577,EVODEX.1-P6576,EVODEX.1-P35"
EVODEX.1-E87,17888822801889557731974310313337393824240382373190627398265535135000315618603,[#6:19]-[#6:20](-[#8:21]-[#15:22])(-[H:94])-[H:95].([#6:31]-[#6@:33](-[#7:34])(-[#6:76])-[H:156].[#6:74]-[#16:75]-[H])>>([#6:19]-[#6:20](-[#16:75]-[#6:74])(-[H:94])-[H:95].[#7:34]-[#6@@:33](-[#6:31])(-[#6:76])-[H:156]).[#8:21](-[#15:22])-[H],"EVODEX.1-P2692,EVODEX.1-P2700,EVODEX.1-P2694,EVODEX.1-P2696,EVODEX.1-P2703"
EVODEX.1-E88,115010544728896313430441114925631078706509437081654704126308085410923543782258,[#6:13]-[#6:14](-[#17:15])(-[H:17])-[H:18].[#8:16](-[H:46])-[H]>>[#6:13]-[#6:14](-[#8:16]-[H:46])(-[H:17])-[H:18].[#17:15]-[H],"EVODEX.1-P6097,EVODEX.1-P6121,EVODEX.1-P6100,EVODEX.1-P6102,EVODEX.1-P6108"
EVODEX.1-E89,110180146528797263385196141192288670669618798158162134115126300117240054960354,[#8:1](-[#7:2]=[#6:3](-[#6:4])-[H])-[H:23]>>[#7:2]#[#6:3]-[#6:4].[#8:1](-[H:23])-[H],"EVODEX.1-P6561,EVODEX.1-P6563,EVODEX.1-P6565,EVODEX.1-P6567,EVODEX.1-P6569"
EVODEX.1-E90,64283199246332444968102683330848171642457505187472316950061725603382565661380,[#6:19]-[#6:20](-[#8:21]-[#15:22])(-[H:73])-[H:74].([#6:33]-[#6@:34](-[#7:35]-[#6:36]-[#6@@:38](-[#7:39])(-[#6:46])-[H:111])(-[#6:49])-[H:119].[#6:44]-[#16:45]-[H])>>([#6:19]-[#6:20](-[#16:45]-[#6:44])(-[H:73])-[H:74].[#7:39]-[#6@:38](-[#6:36]-[#7:35]-[#6@@:34](-[#6:33])(-[#6:49])-[H:119])(-[#6:46])-[H:111]).[#8:21](-[#15:22])-[H],"EVODEX.1-P2711,EVODEX.1-P2659,EVODEX.1-P2714,EVODEX.1-P2716,EVODEX.1-P2701"
EVODEX.1-E91,51330321998451376501920407340616015039517984499622791203093277703563422108873,[#6:19]-[#6:20](-[#8:21]-[#15:22])(-[H:97])-[H:98].([#6:33]-[#6@:34](-[#7:35])(-[#6:79])-[H:173].[#6:44]-[#6@@:46](-[#7:47]-[#6:48]-[#6@:50](-[#6:51]-[#16:52]-[H])(-[#7:53])-[H:159])(-[#6:76])-[H:168])>>([#6:19]-[#6:20](-[#16:52]-[#6:51]-[#6@@:50](-[#6:48]-[#7:47]-[#6@:46](-[#6:44])(-[#6:76])-[H:168])(-[#7:53])-[H:159])(-[H:97])-[H:98].[#7:35]-[#6@@:34](-[#6:33])(-[#6:79])-[H:173]).[#8:21](-[#15:22])-[H],"EVODEX.1-P2723,EVODEX.1-P2742,EVODEX.1-P2734,EVODEX.1-P2747,EVODEX.1-P2719"
EVODEX.1-E92,74366513894588864283714019705741661342323508618207884283668342657141039774572,[#6:1]-[#6:2](=[#8:3])-[#8:4]-[H:22].([#7:10]-[#6@@:21](-[#6@@:7])(-[#6:20])-[H:36].[#6:18]-[#7:19](-[H:28])-[H])>>([#6:1]-[#6:2](=[#8:3])-[#7:19](-[#6:18])-[H:28].[#7:10]-[#6@:21](-[#6@@:7])(-[H:36])-[#6:20]).[#8:4](-[H:22])-[H],"EVODEX.1-P5083,EVODEX.1-P5098,EVODEX.1-P5084,EVODEX.1-P5076,EVODEX.1-P5791"
EVODEX.1-E93,88426143806807330756847944807470034841761066821911616839029217462161757825723,[#6:2]-[#6@:4](-[H:24])(-[#6:5])-[#6@:22]>>[#6:2]-[#6@@:4](-[H:24])(-[#6:5])-[#6@:22],"EVODEX.1-P6581,EVODEX.1-P6578,EVODEX.1-P6579,EVODEX.1-P6580,EVODEX.1-P6582"
EVODEX.1-E94,429586173758693266091390832060140905052655555984542702080928812954039264285,[#7:5]-[#6:6](=[#7:7]-[H:15])-[H:16].[#8:11](-[H])-[H]>>[#7:5]-[#6:6](=[#8:11])-[H:16].[#7:7](-[H:15])(-[H])-[H],"EVODEX.1-P5865,EVODEX.1-P5879,EVODEX.1-P5876,EVODEX.1-P5862,EVODEX.1-P5873"
EVODEX.1-E95,68754678984665268610652294736460415302650630576321053534152644986740239598649,[#6:4]-[#6:5](-[#8:6]-[#15:7])(-[H:57])-[H:58].([#15:42]-[#8:44]-[H].[#8:47]-[#6@@:46](-[#6@@:31])(-[H:74])-[#6@:48](-[#6@:29])(-[#8:49])-[H:76])>>([#6:4]-[#6:5](-[#8:44]-[#15:42])(-[H:57])-[H:58].[#8:49]-[#6@:48](-[#6@:29])(-[H:76])-[#6@@:46](-[#6@@:31])(-[#8:47])-[H:74]).[#8:6](-[#15:7])-[H],"EVODEX.1-P7563,EVODEX.1-P3674,EVODEX.1-P7565,EVODEX.1-P3613,EVODEX.1-P7560"
EVODEX.1-E96,94102753811404742242034737254466012266609872025769284841140925768621914789029,[#6:9](-[#6@@:8])(-[#8:10]-[#15:11])(-[H:62])-[H:63].[#8:44](-[H:71])-[H]>>[#6:9](-[#6@@:8])(-[#8:44]-[H:71])(-[H:62])-[H:63].[#8:10](-[#15:11])-[H],"EVODEX.1-P6020,EVODEX.1-P4212,EVODEX.1-P4177,EVODEX.1-P4226,EVODEX.1-P4182"
EVODEX.1-E97,10418584620863360672938899287298944322278321361671099657765362851620578198242,[#6:2]-[#6:3](-[#8:4]-[#6:5])(-[H:20])-[H:21].[#8:14](-[H:27])-[H]>>[#6:2]-[#6:3](-[#8:14]-[H:27])(-[H:20])-[H:21].[#8:4](-[#6:5])-[H],"EVODEX.1-P4503,EVODEX.1-P5495,EVODEX.1-P3993,EVODEX.1-P5228,EVODEX.1-P4081"
EVODEX.1-E98,65943596422479714860443544081768775008936754311663686581249257671202432956251,[#6:6]-[#6:7](-[#7:8](-[H:11])-[H:12])=[#8:9].[#8:10](-[H:21])-[H]>>[#6:6]-[#6:7](=[#8:9])-[#8:10]-[H:21].[#7:8](-[H:11])(-[H:12])-[H],"EVODEX.1-P5702,EVODEX.1-P4650,EVODEX.1-P5122,EVODEX.1-P5624,EVODEX.1-P5705"
EVODEX.1-E99,30858260486608857139802167945600841766010886503136344013977541807822307718870,[#6:12]-[#6:13](-[#8:14]-[H])(-[H:25])-[H].[#8:17]=[#8:18]>>[#6:12]-[#6:13](=[#8:14])-[H:25].[#8:17](-[#8:18]-[H])-[H],"EVODEX.1-P127,EVODEX.1-P104,EVODEX.1-P146,EVODEX.1-P145,EVODEX.1-P119"
EVODEX.1-E100,55063587677968676307884989672235253098272495805896727823990808231228756525612,[#6:7]-[#6@:8](-[#8:9]-[H])(-[#6:10]#[#7:11])-[H:13]>>[#6:7]-[#6:8](=[#8:9])-[H:13].[#6:10](#[#7:11])-[H],"EVODEX.1-P6234,EVODEX.1-P6237,EVODEX.1-P6228,EVODEX.1-P6358,EVODEX.1-P6244"
EVODEX.1-E101,97713510756956130237960044628909877946414218362569616318673005375296877661746,[#6:9]-[#6:10](=[#8:11])-[H:12].[#6:1](#[#7:2])-[H]>>[#6:1](#[#7:2])-[#6@:10](-[#6:9])(-[#8:11]-[H])-[H:12],"EVODEX.1-P6223,EVODEX.1-P6243,EVODEX.1-P6236,EVODEX.1-P6352,EVODEX.1-P6230"
EVODEX.1-E102,107949124502312718914583327997877665692844356740221939092966306622789840240435,[#6:4]-[#6:5](=[#8:6])-[#8:7]-[H:8].[#7:1](-[H:11])(-[H:12])-[H]>>[#7:1](-[#6:5](-[#6:4])=[#8:6])(-[H:11])-[H:12].[#8:7](-[H:8])-[H],"EVODEX.1-P5625,EVODEX.1-P5689,EVODEX.1-P5211,EVODEX.1-P5687,EVODEX.1-P5572"
EVODEX.1-E103,92624234963485899914117476444260784585286422140687554646815984777584252264169,[#6:4]-[#7:5](-[#6:6](=[#8:7])-[H:9])-[H:10].[#8:8](-[H:20])-[H]>>[#6:4]-[#7:5](-[H:10])-[H].[#6:6](=[#8:7])(-[#8:8]-[H:20])-[H:9],"EVODEX.1-P5805,EVODEX.1-P5820,EVODEX.1-P5800,EVODEX.1-P5815,EVODEX.1-P5803"
EVODEX.1-E104,27938017763405389143012863116667108359151156412353877677521531427670171277352,[#6:1](-[#6:2])(-[H:13])(-[H:14])-[H].[#6:8]-[#6:10](=[#8:11])-[H:19]>>[#6:1](-[#6:2])(-[#6:10](-[#6:8])(-[#8:11]-[H])-[H:19])(-[H:13])-[H:14],"EVODEX.1-P6287,EVODEX.1-P6288,EVODEX.1-P6374,EVODEX.1-P6251,EVODEX.1-P6255"
EVODEX.1-E105,97652316823993632201705198568306657410797437532771271365556780637348022051816,[#8:9]1-[#6@@:8]-[#6@@:10]-1(-[#6:11])-[H:40].[#8:22](-[H:47])-[H]>>[#8:9](-[#6@@:8]-[#6@:10](-[#6:11])(-[#8:22]-[H:47])-[H:40])-[H],"EVODEX.1-P4554,EVODEX.1-P4553,EVODEX.1-P4563,EVODEX.1-P4564,EVODEX.1-P4570"
EVODEX.1-E106,87275547990447110419703241226230203588286302356395882374805906834188944596192,[#6:2]-[#6:4](-[#8:5]-[H])(-[#6:6](-[#6:7])(-[H:17])-[H:18])-[H:19]>>[#6:2]-[#6:4](=[#8:5])-[H:19].[#6:6](-[#6:7])(-[H:17])(-[H:18])-[H],"EVODEX.1-P6289,EVODEX.1-P6365,EVODEX.1-P6253,EVODEX.1-P6369,EVODEX.1-P6375"
EVODEX.1-E107,18716746759419783532749663182891021182104902613230657037442858810990648136695,[#7:1](-[#6@@:2](-[#6:3](-[#6:4])(-[H:14])-[H])(-[#6:8])-[H:17])(-[H:18])-[H:19]>>[#7:1](-[#6:3](-[#6:2](-[#6:8])(-[H:17])-[H])(-[#6:4])-[H:14])(-[H:18])-[H:19],"EVODEX.1-P6605,EVODEX.1-P6604,EVODEX.1-P6606,EVODEX.1-P6603,EVODEX.1-P6607"
EVODEX.1-E108,80286964932565131527513733803131826871188165290443918889361987854124359674788,[#6:25](-[#6@@:24])(-[#8:26]-[#16:27])(-[H:43])-[H:44].[#8:37](-[H:85])-[H]>>[#6:25](-[#6@@:24])(-[#8:37]-[H:85])(-[H:43])-[H:44].[#8:26](-[#16:27])-[H],"EVODEX.1-P4287,EVODEX.1-P4289,EVODEX.1-P4275,EVODEX.1-P4268,EVODEX.1-P4280"
EVODEX.1-E109,65428634731316694344936279004135204703245450425166118928575046268193493960531,[#6:19]-[#6:20](-[H:28])(-[H:29])-[#8:21]-[#6:22].[#8:24](-[H:56])-[H]>>([#6:19]-[#6:20](-[#8:24]-[H:56])(-[H:28])-[H:29].[#6:22]-[#8:21]-[H]),"EVODEX.1-P4145,EVODEX.1-P4141,EVODEX.1-P4146,EVODEX.1-P3981,EVODEX.1-P4148"
EVODEX.1-E110,102441504598845488990631653147825299708022077227865428085878232937184046036444,[#6:52]-[#6:53](-[#6:54](=[#8:55])-[#8:56]-[H])(-[H:79])-[H:80]>>[#6:54](=[#8:55])=[#8:56].[#6:52]-[#6:53](-[H:79])(-[H:80])-[H],"EVODEX.1-P6210,EVODEX.1-P6158,EVODEX.1-P6173,EVODEX.1-P6169,EVODEX.1-P6168"
EVODEX.1-E111,72305176075939755742853840751370833990645187722557990359338153740585130311505,[#8:35](-[#6@:34])-[#6:36](-[H:94])(-[#8:37])-[#6@:45].([#15:69]-[#8:71]-[H].[#8:74]-[#6@@:73](-[#6@@:62])(-[H:130])-[#6@:75](-[#6@:60])(-[#8:76])-[H:132])>>([#8:71](-[#6@@:36](-[H:94])(-[#8:37])-[#6@:45])-[#15:69].[#8:76]-[#6@:75](-[#6@:60])(-[H:132])-[#6@@:73](-[#6@@:62])(-[#8:74])-[H:130]).[#8:35](-[#6@:34])-[H],"EVODEX.1-P2356,EVODEX.1-P2253,EVODEX.1-P2269,EVODEX.1-P2262,EVODEX.1-P2354"
EVODEX.1-E112,107249536427390431467087212755203256219776157970701729636276159973874831333132,[#15:2]-[#8:3]-[H].[#6:12]-[#8:13]-[#6@@:14](-[H:32])(-[#8:15])-[#6@:23]>>[#15:2]-[#8:3]-[#6@@:14](-[H:32])(-[#8:15])-[#6@:23].[#6:12]-[#8:13]-[H],"EVODEX.1-P2229,EVODEX.1-P2421,EVODEX.1-P2365,EVODEX.1-P2366,EVODEX.1-P2350"
EVODEX.1-E113,10373402035149097564897722167371448969550499428723017294884375515993592631545,[#6:2]-[#8:3]-[#6@:4](-[H:53])(-[#8:5])-[#6@:13].([#6:34]-[#8:35]-[H].[#8:48]-[#6@:47](-[#6@:26])(-[H:82])-[#6@:49](-[#8:50])(-[H:84])-[#6@@:51](-[#6@@:24])(-[#8:52])-[H:86])>>([#8:35](-[#6@:4](-[H:53])(-[#8:5])-[#6@:13])-[#6:34].[#8:52]-[#6@@:51](-[#6@@:24])(-[H:86])-[#6@@:49](-[#8:50])(-[H:84])-[#6@:47](-[#6@:26])(-[#8:48])-[H:82]).[#6:2]-[#8:3]-[H],"EVODEX.1-P2405,EVODEX.1-P2387,EVODEX.1-P2388,EVODEX.1-P2407,EVODEX.1-P2386"
