id,smirks,sources
EVODEX.2-E41,[#6:5]-[#6:6](=[#8:7])-[#1].[#8:9]=[#8:10].[#8:8](-[#1])-[#1]>>[#6:5]-[#6:6](=[#8:7])-[#8:8]-[#1].[#8:9](-[#8:10]-[#1])-[#1],"EVODEX.2-P851,EVODEX.2-P850,EVODEX.2-P848,EVODEX.2-P842,EVODEX.2-P845"
EVODEX.2-E42,[#8:1]=[#8:2].[#8:10]-[#6:11](-[#8:12]-[#1])(-[#6@:13])-[#1]>>[#8:10]-[#6:11](=[#8:12])-[#6@:13].[#8:1](-[#8:2]-[#1])-[#1],"EVODEX.2-P156,EVODEX.2-P149,EVODEX.2-P154,EVODEX.2-P155,EVODEX.2-P150"
EVODEX.2-E43,[#6:1]-[#6@:2](-[#6@:3])(-[#6@:11])-[#1].[#8:82]=[#8:83]>>[#6:1]-[#6@@:2](-[#6@:3])(-[#6@:11])-[#8:83]-[#1].[#8:82](-[#1])-[#1],"EVODEX.2-P228,EVODEX.2-P620,EVODEX.2-P223,EVODEX.2-P526,EVODEX.2-P621"
EVODEX.2-E44,[#6:47]-[#16:48]-[#1].[#6:78](-[#6@:50])(=[#8:79])-[#8:80]-[#1].([#7:81]-[#6:82]1:[#7:83]:[#6:84](:[#7:85]:[#6:86]2:[#6:87]:1:[#7:88]:[#6:89](:[#7:90]:2-[#6@@:91])-[#1:197])-[#1:196].[#8:95]-[#15:96](=[#8:97])(-[#8:98])-[#8:99]-[#15:100](=[#8:101])(-[#8:102])-[#8:103])>>[#6:47]-[#16:48]-[#6:78](-[#6@:50])=[#8:79].([#8:80](-[#15:96](-[#8:95])(=[#8:97])-[#8:98])-[#1].[#7:90]1(-[#6@@:91]):[#6:86]2:[#7:85]:[#6:84](:[#7:83]:[#6:82](-[#7:81]):[#6:87]:2:[#7:88]:[#6:89]:1-[#1:197])-[#1:196]).[#8:99](-[#15:100](=[#8:101])(-[#8:102])-[#8:103])-[#1],"EVODEX.2-P5888,EVODEX.2-P6024,EVODEX.2-P6035,EVODEX.2-P5944,EVODEX.2-P5960"
EVODEX.2-E45,[#6:2]-[#6:4](-[#7:5](-[#1])-[#1])(-[#1:14])-[#1].[#8:7]=[#8:8].[#8:6](-[#1])-[#1]>>[#6:2]-[#6:4](=[#8:6])-[#1:14].[#7:5](-[#1])(-[#1])-[#1].[#8:7](-[#8:8]-[#1])-[#1],"EVODEX.2-P1011,EVODEX.2-P1125,EVODEX.2-P999,EVODEX.2-P1129,EVODEX.2-P1128"
EVODEX.2-E46,[#6:1](-[#7:2](-[#6:3])-[#1])(-[#1:15])(-[#1:16])-[#1].[#8:13]=[#8:14].[#8:12](-[#1])-[#1]>>[#6:1](=[#8:12])(-[#1:15])-[#1:16].[#7:2](-[#6:3])(-[#1])-[#1].[#8:13](-[#8:14]-[#1])-[#1],"EVODEX.2-P1344,EVODEX.2-P1284,EVODEX.2-P1321,EVODEX.2-P1290,EVODEX.2-P1347"
EVODEX.2-E47,[#6:1]-[#6:2](=[#8:3])-[#6](-[#8])(-[#6])-[#1]>>[#6:1]-[#6:2](=[#8:3])-[#1],"EVODEX.2-P1539,EVODEX.2-P5586,EVODEX.2-P1554,EVODEX.2-P1552,EVODEX.2-P1555"
EVODEX.2-E48,[#8:1]=[#6:2](-[#8:3]-[#1])-[#6:4](=[#8:5])-[#6:6]>>[#6:4](=[#8:5])(-[#6:6])-[#1].[#8:1]=[#6:2]=[#8:3],"EVODEX.2-P5456,EVODEX.2-P5501,EVODEX.2-P1561,EVODEX.2-P5472,EVODEX.2-P5498"
EVODEX.2-E49,[#6:47]-[#16:48]-[#6:49](=[#8:50])-[#6:51].[#8:55](-[#1])-[#1]>>[#6:49](=[#8:50])(-[#6:51])-[#8:55]-[#1].[#6:47]-[#16:48]-[#1],"EVODEX.2-P3866,EVODEX.2-P3870,EVODEX.2-P3868,EVODEX.2-P4738,EVODEX.2-P3869"
EVODEX.2-E50,[#6:17]-[#6:18](=[#8:19])-[#7:20](-[#6:21])-[#1].[#8:23](-[#1])-[#1]>>[#6:17]-[#6:18](=[#8:19])-[#8:23]-[#1].[#7:20](-[#6:21])(-[#1])-[#1],"EVODEX.2-P4869,EVODEX.2-P4919,EVODEX.2-P4355,EVODEX.2-P4492,EVODEX.2-P4537"
EVODEX.2-E51,[#7:11](-[#6@@:12])(-[#1])-[#1].[#7:1](-[#6:2](=[#8:3])-[#6:4])(-[#1])-[#1]>>[#6:2](=[#8:3])(-[#6:4])-[#7:11](-[#6@@:12])-[#1].[#7:1](-[#1])(-[#1])-[#1],"EVODEX.2-P2079,EVODEX.2-P2082,EVODEX.2-P4891,EVODEX.2-P4893,EVODEX.2-P4896"
EVODEX.2-E52,[#6:2]-[#6:3](-[#7:4](-[#1])-[#1])=[#8:5].[#7:6](-[#8:7])(-[#1])-[#1]>>[#6:2]-[#6:3](=[#8:5])-[#7:6](-[#8:7])-[#1].[#7:4](-[#1])(-[#1])-[#1],"EVODEX.2-P5011,EVODEX.2-P5014,EVODEX.2-P4974,EVODEX.2-P4923,EVODEX.2-P4977"
EVODEX.2-E53,[#7:8]-[#6@@:9](-[#6:10])(-[#6:21](=[#8:22])-[#8:23])-[#1:82]>>[#6:10]-[#6@:9](-[#7:8])(-[#6:21](=[#8:22])-[#8:23])-[#1:82],"EVODEX.2-P5831,EVODEX.2-P5834,EVODEX.2-P5865,EVODEX.2-P5826,EVODEX.2-P5835"
EVODEX.2-E54,[#7:18]-[#6@:22](-[#6:21])(-[#6:23](=[#8:24])-[#7:25])-[#1:65]>>[#7:18]-[#6@@:22](-[#6:21])(-[#6:23](=[#8:24])-[#7:25])-[#1:65],"EVODEX.2-P5832,EVODEX.2-P5833,EVODEX.2-P5843,EVODEX.2-P5844,EVODEX.2-P5825"
EVODEX.2-E55,[#6:2]-[#6:3](=[#8:4])-[#7:5](-[#7:6])-[#1].[#8:7](-[#1])-[#1]>>[#6:2]-[#6:3](=[#8:4])-[#8:7]-[#1].[#7:5](-[#7:6])(-[#1])-[#1],"EVODEX.2-P4905,EVODEX.2-P4488,EVODEX.2-P4339,EVODEX.2-P4452,EVODEX.2-P4999"
EVODEX.2-E56,[#6:2]-[#6:3](=[#8:4])-[#1:17].[#7:5](-[#6:6](-[#6:7])(-[#1:20])-[#1])(-[#1])-[#1]>>[#6:2]-[#6:3](-[#7:5](-[#1])-[#1])(-[#1:17])-[#1].[#8:4]=[#6:6](-[#6:7])-[#1:20],"EVODEX.2-P2899,EVODEX.2-P2904,EVODEX.2-P3098,EVODEX.2-P2894,EVODEX.2-P2907"
EVODEX.2-E57,[#6:10](-[#6:11])(-[#1:17])(-[#1:18])-[#1].[#6:1](-[#6](-[#6])(-[#6])-[#1])(-[#1:26])(-[#1:27])-[#1:28]>>[#6:1](-[#6:10](-[#6:11])(-[#1:17])-[#1:18])(-[#1:26])(-[#1:27])-[#1:28],"EVODEX.2-P3013,EVODEX.2-P2995,EVODEX.2-P2989,EVODEX.2-P3019,EVODEX.2-P2994"
