id,smirks,sources
EVODEX.1-E1373,[C:13][C:14](=[O:15])[C:16]=[O:17]>>[H]OC(=O)C(C([H])([H])O[H])=[O:15].[H]N([H])[C:14]([H])([C:13])[C:16]=[O:17],"EVODEX.1-P4567,EVODEX.1-P4586"
EVODEX.1-E1374,[P:23][O:26][P:27](=[O:28])([O:29])[O:30]>>[H][O:26][P:23].[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])O[P:27](=[O:28])([O:29])[O:30],"EVODEX.1-P5308,EVODEX.1-P5309,EVODEX.1-P5311,EVODEX.1-P5313,EVODEX.1-P5318"
EVODEX.1-E1375,[H][S:13][C:12]>>[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])[S:13][C:12],"EVODEX.1-P3773,EVODEX.1-P3774,EVODEX.1-P3780,EVODEX.1-P9177,EVODEX.1-P9434"
EVODEX.1-E1376,[H]O[C:42]([C:40])=[O:43]>>[H]OC(=O)C([H])(N([H])[C:42]([C:40])=[O:43])C([H])([H])O[H],EVODEX.1-P10163
EVODEX.1-E1377,[H]N([H])[C@@:2]([H])([C:3])[C:10]=[O:11].[H]OC(=O)C([H])([H])C([H])([H])C(=O)C([H])=[O:13]>>[C:2]([C:3])([C:10]=[O:11])=[O:13],EVODEX.1-P4424
EVODEX.1-E1379,[H][O:55][C:53]>>[H]OP(=O)(O[H])[O:55][C:53],"EVODEX.1-P4702,EVODEX.1-P4703,EVODEX.1-P4805,EVODEX.1-P4840,EVODEX.1-P5025"
EVODEX.1-E1380,[H][O:26][P:24]>>[H]OP(=O)(O[H])[O:26][P:24],"EVODEX.1-P4665,EVODEX.1-P5083,EVODEX.1-P5097,EVODEX.1-P5108,EVODEX.1-P5165"
EVODEX.1-E1381,[H][N:12]([C:10])[H:46]>>[H]OP(=O)(O[H])[N:12]([C:10])[H:46],"EVODEX.1-P5061,EVODEX.1-P5062,EVODEX.1-P5063,EVODEX.1-P5071"
EVODEX.1-E1382,[H][O:20][C@@:19]([C:17])([C:21])[H:33]>>[H]OP(=O)(O[H])[O:20][C:19]([C:17])([C:21])[H:33],"EVODEX.1-P4653,EVODEX.1-P4688,EVODEX.1-P4746,EVODEX.1-P4948,EVODEX.1-P5028"
EVODEX.1-E1383,[H][O:5][C:4]([O:3])([C:6])[H:45]>>[H]OP(=O)(O[H])[O:5][C@@:4]([O:3])([C:6])[H:45],"EVODEX.1-P4641,EVODEX.1-P4759,EVODEX.1-P4761,EVODEX.1-P4820,EVODEX.1-P4906"
EVODEX.1-E1388,[H]N([H])[C:20]([H])([C:19])[H:63].[H]OC(=O)C(C([H])([H])C([H])([H])C(=O)O[H])=[O:49]>>[C:19][C:20](=[O:49])[H:63],"EVODEX.1-P4013,EVODEX.1-P4124,EVODEX.1-P4126,EVODEX.1-P4210"
EVODEX.1-E1390,[H]N([H])[C@:39]([H])([C:5])[C:37].[H]OC(=O)C(C([H])([H])C([H])([H])C(=O)O[H])=[O:47]>>[C:5][C:39]([C:37])=[O:47],"EVODEX.1-P3963,EVODEX.1-P3964,EVODEX.1-P4222,EVODEX.1-P4410,EVODEX.1-P4624"
EVODEX.1-E1392,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2C([H])=C([H])C([H])([H])C(C(=O)N([H])[H])=C2[H])O[C@]1([H])C([H])([H])OP(=O)(O[H])[O:15][P:16]>>[H][O:15][P:16],"EVODEX.1-P1975,EVODEX.1-P1978,EVODEX.1-P8601"
EVODEX.1-E1393,[O:24]=[P:25]([O:26])([O:27])[O:28][P:29]>>[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])O[P:25](=[O:24])([O:26])[O:27].[H][O:28][P:29],EVODEX.1-P5121
EVODEX.1-E1394,[C:26][O:27][P:28](=[O:29])([O:30])[O:31]>>[H][O:27][C:26].[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])O[P:28](=[O:29])([O:30])[O:31],"EVODEX.1-P4666,EVODEX.1-P4717,EVODEX.1-P4724"
EVODEX.1-E1396,[H]O[C:14]([C:3])=[O:15]>>[H]ON([H])[C:14]([C:3])=[O:15],"EVODEX.1-P8087,EVODEX.1-P8094,EVODEX.1-P8107,EVODEX.1-P8134,EVODEX.1-P9751"
EVODEX.1-E1397,[H]S[C:26]([C:25])([H:94])[H:95].[C:43][S:45][C:46]>>[H][S:45]([C:26]([C:25])([H:94])[H:95])([C:43])[C:46],"EVODEX.1-P2638,EVODEX.1-P2658,EVODEX.1-P2861"
EVODEX.1-E1398,[H][O:8][C:7]>>[H]OS(=O)(=O)[O:8][C:7],"EVODEX.1-P5323,EVODEX.1-P5325,EVODEX.1-P5327,EVODEX.1-P5329,EVODEX.1-P5335"
EVODEX.1-E1399,[H][N:1]([C:2])[H:70]>>[H]OS(=O)(=O)[N:1]([C:2])[H:70],"EVODEX.1-P5338,EVODEX.1-P5347,EVODEX.1-P5348,EVODEX.1-P5349,EVODEX.1-P5351"
EVODEX.1-E140,[C:1]([S:2][C:3])([H:21])([H:22])[H:23].[H][S:13][C:12]>>[C:1]([S:13][C:12])([H:21])([H:22])[H:23].[H][S:2][C:3],"EVODEX.1-P2066,EVODEX.1-P2068,EVODEX.1-P2069,EVODEX.1-P2070,EVODEX.1-P2071"
EVODEX.1-E1400,[H][O:13][N:12]>>[H]OS(=O)(=O)[O:13][N:12],"EVODEX.1-P5337,EVODEX.1-P5358,EVODEX.1-P5359,EVODEX.1-P5361,EVODEX.1-P5363"
EVODEX.1-E1401,[H][N:39]([C:38])[C:40]>>[H]OS(=O)(=O)[N:39]([C:38])[C:40],"EVODEX.1-P5341,EVODEX.1-P5343,EVODEX.1-P5345,EVODEX.1-P5354,EVODEX.1-P5356"
EVODEX.1-E1404,[H]OC(=O)[C@@]([H])(N([H])[C:17]([C:16])=[O:18])C([H])([H])S[H]>>[H]O[C:17]([C:16])=[O:18],"EVODEX.1-P7191,EVODEX.1-P7313,EVODEX.1-P7914"
EVODEX.1-E1405,[H][S:34][C:33][C@@:32]([C:30][N:29][C@@:28]([C:26])([C:56])[H:144])([N:35])[H:127]>>[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])[S:34][C:33][C@@:32]([C:30][N:29][C@@:28]([C:26])([C:56])[H:144])([N:35])[H:127])C([H])([H])[H])C([H])([H])[H],"EVODEX.1-P3885,EVODEX.1-P3887,EVODEX.1-P3888,EVODEX.1-P3889,EVODEX.1-P3897"
EVODEX.1-E1406,[H][S:44][C:43][C@@:42]([C:40][N:39][C@:38]([C:36][N:35][C@@:34]([C:32])([C:65])[H:159])([C:62])[H:147])([N:45])[H:138]>>[H]C(=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])C([H])([H])C(=C([H])C([H])([H])[S:44][C:43][C@@:42]([C:40][N:39][C@:38]([C:36][N:35][C@@:34]([C:32])([C:65])[H:159])([C:62])[H:147])([N:45])[H:138])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"EVODEX.1-P3908,EVODEX.1-P3909,EVODEX.1-P3910,EVODEX.1-P3911,EVODEX.1-P3913"
EVODEX.1-E1407,[H][S:27]([C:26])([C:28]([C:29])([H:126])[H:127])[C:75]>>[H]S[C:28]([C:29])([H:126])[H:127].[C:26][S:27][C:75],"EVODEX.1-P2640,EVODEX.1-P2660"
EVODEX.1-E1408,[H][S:27][C:26]>>[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])[S:27][C:26])O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1,"EVODEX.1-P2034,EVODEX.1-P2631,EVODEX.1-P2632,EVODEX.1-P2650,EVODEX.1-P2857"
EVODEX.1-E1409,[H]OS(=O)(=O)C([H])([H])C([H])([H])S[S:21][C:20]>>[H][S:21][C:20],"EVODEX.1-P2035,EVODEX.1-P5556,EVODEX.1-P5561,EVODEX.1-P5563,EVODEX.1-P5565"
EVODEX.1-E141,[H][C:1]([C:2])([H:92])[H:93].[C:53][C:55]([O:56][H:96])([H:97])[H:98]>>[C:1]([C:2])([O:56][H:96])([H:92])[H:93].[H][C:55]([C:53])([H:97])[H:98],"EVODEX.1-P3220,EVODEX.1-P3299,EVODEX.1-P5400"
EVODEX.1-E1410,[C:29][O:30][P:31](=[O:32])([O:33])[O:34]>>[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(=O):N([H]):C(=O):N([H]):C:3:2)O[C@]1([H])C([H])([H])O[P:31](=[O:32])([O:33])[O:34].[H][O:30][C:29],"EVODEX.1-P4988,EVODEX.1-P6233,EVODEX.1-P6234,EVODEX.1-P6235,EVODEX.1-P6236"
EVODEX.1-E1411,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])([O:4][C:5])[C@]([H])(N([H])[H])[C@@]([H])(O[H])[C@]1([H])O[H]>>[H][O:4][C:5],"EVODEX.1-P6464,EVODEX.1-P6510,EVODEX.1-P6512,EVODEX.1-P6513,EVODEX.1-P6514"
EVODEX.1-E1412,[H]N([H])[C@:4]([H])([C:2])[C:6]=[O:7].[H]OC(=O)C(C([H])([H])C([H])([H])C([H])([H])C(=O)O[H])=[O:16]>>[C:2][C:4]([C:6]=[O:7])=[O:16],EVODEX.1-P4552
EVODEX.1-E1413,[O:7][P:8](=[O:9])([O:10])[O:11][P:12]>>[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):C([H]):C(=O):N([H]):C:2=O)O[C@]1([H])C([H])([H])OP(=O)(O[H])O[P:8]([O:7])(=[O:9])[O:10].[H][O:11][P:12],"EVODEX.1-P5288,EVODEX.1-P5289,EVODEX.1-P5301"
EVODEX.1-E1414,[P:38][O:41][P:42](=[O:43])([O:44])[O:45]>>[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):C([H]):C(N([H])[H]):N:C:2=O)O[C@]1([H])C([H])([H])OP(=O)(O[H])O[P:42](=[O:43])([O:44])[O:45].[H][O:41][P:38],"EVODEX.1-P5093,EVODEX.1-P5094"
EVODEX.1-E1415,[C:4][C:5]([O:6][P:7])([H:57])[H:58]>>[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(N([H])[H]):N:C([H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[C:5]([C:4])([H:57])[H:58].[H][O:6][P:7],"EVODEX.1-P10248,EVODEX.1-P10250,EVODEX.1-P10252,EVODEX.1-P10255"
EVODEX.1-E1416,[P:30][O:33][C:34]([O:35])([C:43])[H:62]>>[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(N2:C([H]):N:C3:C(=O):N([H]):C(N([H])[H]):N:C:3:2)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[C@@:34]([O:35])([C:43])[H:62].[H][O:33][P:30],"EVODEX.1-P3502,EVODEX.1-P3506,EVODEX.1-P3553,EVODEX.1-P3554"
EVODEX.1-E1420,[P:29][O:32][P:33](=[O:34])([O:35])[O:36]>>[H][O:32][P:29].[H]O[C@@]([H])(C([H])([H])C([H])=O)[C@]([H])(O[H])C([H])([H])O[P:33](=[O:34])([O:35])[O:36],EVODEX.1-P4827
EVODEX.1-E1421,[P:20][O:23][P:24](=[O:25])([O:26])[O:27]>>[H][O:23][P:20].[H]OC1([H])O[C@]([H])(C([H])([H])O[P:24](=[O:25])([O:26])[O:27])[C@@]([H])(O[H])C1([H])[H],EVODEX.1-P4828
EVODEX.1-E1422,[P:27][O:30][P:31](=[O:32])([O:33])[O:34]>>[H]O[C@]([H])(C(=O)C([H])([H])[H])[C@]([H])(O[H])C([H])([H])O[P:31](=[O:32])([O:33])[O:34].[H][O:30][P:27],EVODEX.1-P4777
EVODEX.1-E1423,[C:7][C:8](=[O:9])[C:10]>>[H][O:9][C@:8](C#N)([C:7])[C:10],"EVODEX.1-P8903,EVODEX.1-P8904,EVODEX.1-P8907,EVODEX.1-P8911,EVODEX.1-P9017"
EVODEX.1-E1424,[O:3]=[C:4]([C:5]=[C:6])[H:22]>>[H][O:3][C@:4](C#N)([C:5]=[C:6])[H:22],"EVODEX.1-P8871,EVODEX.1-P8914,EVODEX.1-P9002,EVODEX.1-P9005,EVODEX.1-P9010"
EVODEX.1-E1425,[O:6][C:7]([C:8])([C:12]([C:11])=[O:13])[H:17]>>[H][O:13][C@@:12](C#N)([C@@:7]([O:6])([C:8])[H:17])[C:11],"EVODEX.1-P8883,EVODEX.1-P8887,EVODEX.1-P8891,EVODEX.1-P8895,EVODEX.1-P8900"
EVODEX.1-E1427,[C:53][C:55]([C:56]([C:57])([H:104])[H:105])([H:106])[H:107]>>[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])[C:56]([C:57])([H:104])[H:105])O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1.[H][C:55]([C:53])([H:106])[H:107],"EVODEX.1-P5378,EVODEX.1-P5380,EVODEX.1-P5390,EVODEX.1-P5486,EVODEX.1-P5491"
EVODEX.1-E1429,[O:52]=[C:53]([O:54][H:98])[C:55]=[C:56]>>[H]C([H])([H])C(=O)[O:54][H:98].[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[C:53](=[O:52])[C:55]=[C:56])O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1,"EVODEX.1-P5383,EVODEX.1-P5392,EVODEX.1-P5394,EVODEX.1-P5399,EVODEX.1-P5410"
EVODEX.1-E1430,[C:57][C:59](=[O:60])[O:61][H:103]>>[H]C([H])([H])C(=O)C([H])([H])C(=O)[O:61][H:103].[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[C:59]([C:57])=[O:60])O[C@@]1([H])N1:C([H]):N:C2:C(N([H])[H]):N:C([H]):N:C:2:1,"EVODEX.1-P5511,EVODEX.1-P5535,EVODEX.1-P5536,EVODEX.1-P5540,EVODEX.1-P5544"
EVODEX.1-E1434,[H]N([H])C(O)=O>>[H]O,"EVODEX.1-P8310,EVODEX.1-P8311,EVODEX.1-P8312,EVODEX.1-P8313"
EVODEX.1-E1435,[H]N([H])C(=O)[N:4]([C:5])[H:16]>>[H][N:4]([C:5])[H:16],"EVODEX.1-P2132,EVODEX.1-P8219,EVODEX.1-P8244,EVODEX.1-P8344"
EVODEX.1-E1436,[H][N:9]([C:10])[H:26]>>[H]N([H])C(=O)[N:9]([C:10])[H:26],"EVODEX.1-P2109,EVODEX.1-P2139,EVODEX.1-P2146"
EVODEX.1-E1437,[H][O:18][C:17]>>[H]N([H])C(=O)[O:18][C:17],"EVODEX.1-P2113,EVODEX.1-P2116,EVODEX.1-P2119,EVODEX.1-P2123,EVODEX.1-P2149"
EVODEX.1-E1439,[C:12][O:13][C@@:14]([O:15])([C:23])[H:32]>>[H]OP(=O)(O[H])O[C@@:14]([O:15])([C:23])[H:32].[H][O:13][C:12],"EVODEX.1-P3354,EVODEX.1-P3427,EVODEX.1-P3439,EVODEX.1-P3474,EVODEX.1-P3528"
EVODEX.1-E1441,[P:16][O:19][C:20]([O:21])([C:29])[H:50]>>[H][O:19][P:16].[H]OP(=O)(O[H])O[C:20]([O:21])([C:29])[H:50],"EVODEX.1-P5210,EVODEX.1-P5212,EVODEX.1-P5215,EVODEX.1-P5216,EVODEX.1-P5217"
EVODEX.1-E1442,[C:5][N:6]([C:7]([N:8])=[O:9])[H:17]>>[H]OP(=O)(O[H])O[C:7]([N:8])=[O:9].[H][N:6]([C:5])[H:17],"EVODEX.1-P2129,EVODEX.1-P2133,EVODEX.1-P2141,EVODEX.1-P2143"
EVODEX.1-E1443,[P:12][O:19][P:20](=[O:21])([O:22])[O:23]>>[H][O:19][P:12].[H]OP(=O)(O[H])O[P:20](=[O:21])([O:22])[O:23],"EVODEX.1-P5251,EVODEX.1-P5252,EVODEX.1-P5254"
EVODEX.1-E1444,[C:23][O:24][P:25](=[O:26])([O:27])[O:28]>>[H][O:24][C:23].[H]OP(=O)(O[H])O[P:25](=[O:26])([O:27])[O:28],"EVODEX.1-P5019,EVODEX.1-P5020,EVODEX.1-P5021,EVODEX.1-P5043,EVODEX.1-P5202"
EVODEX.1-E1446,[C:14]1[O:15][C@@:16]([C:17]([O:18])([H:31])[H:32])([H:33])[C@:19]([O:20])([H:35])[C@:21]1([O:22])[H:37]>>[H][C:17]([O:18])([H:31])[H:32].[H]OP(=O)(O[H])O[C@@:16]1([H:33])[O:15][C:14][C@@:21]([O:22])([H:37])[C@@:19]1([O:20])[H:35],"EVODEX.1-P3576,EVODEX.1-P3583,EVODEX.1-P3589,EVODEX.1-P3600,EVODEX.1-P3605"
EVODEX.1-E1449,[C:8]1[O:9][C@:10]([O:11][C:12])([H:149])[C@@:78]([O:79])([H:151])[C@:80]([O:81])([H:153])[C@@:82]1([O:83])[H:155]>>[H]OP(=O)(O[H])O[C@@:10]1([H:149])[O:9][C:8][C@:82]([O:83])([H:155])[C@@:80]([O:81])([H:153])[C@:78]1([O:79])[H:151].[H][O:11][C:12],"EVODEX.1-P3199,EVODEX.1-P3210,EVODEX.1-P3426,EVODEX.1-P3434,EVODEX.1-P3437"
EVODEX.1-E1450,[C:2][C:3](=[O:4])[C:5]=[O:6]>>[H]N([H])[C:3]([H])([C:2])[C:5]=[O:6].[H]OC(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])=[O:4],"EVODEX.1-P4230,EVODEX.1-P4235,EVODEX.1-P4237,EVODEX.1-P4241"
EVODEX.1-E1451,[H][N:191]([C:190])[H:454]>>[H]N=C(N([H])[H])[N:191]([C:190])[H:454],"EVODEX.1-P2155,EVODEX.1-P2159,EVODEX.1-P2162,EVODEX.1-P7561"
EVODEX.1-E1452,[H]N=C(N([H])[H])[N:4]([C:5])[H:27]>>[H][N:4]([C:5])[H:27],"EVODEX.1-P7314,EVODEX.1-P7383,EVODEX.1-P7503,EVODEX.1-P7533,EVODEX.1-P8501"
EVODEX.1-E1453,[P:16][O:19][P:20](=[O:21])([O:22])[O:23]>>[H][O:19][P:16].[H]O[C@@]1([H])[C@@]([H])(O[P:20](=[O:21])([O:22])[O:23])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]1([H])O[H],"EVODEX.1-P4723,EVODEX.1-P4810,EVODEX.1-P4811"
EVODEX.1-E1454,[P:16][O:19][P:20](=[O:21])([O:22])[O:23]>>[H][O:19][P:16].[H]O[C@@]([H])(C(=O)C([H])([H])O[P:20](=[O:21])([O:22])[O:23])[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H],"EVODEX.1-P4789,EVODEX.1-P4791"
EVODEX.1-E1455,[H][O:18][P:16].[H]O[C@@]1([H])[C@@]([H])(O[P:30](=[O:31])([O:32])[O:33])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]1([H])O[H]>>[P:16][O:18][P:30](=[O:31])([O:32])[O:33],"EVODEX.1-P5153,EVODEX.1-P5159"
EVODEX.1-E1456,[H]OC([H])([H])C([H])(O[H])C([H])([H])[O:12][H:40]>>[H][O:12][H:40],"EVODEX.1-P5575,EVODEX.1-P5642,EVODEX.1-P5737,EVODEX.1-P5822"
EVODEX.1-E1457,[H]OC([H])([H])[C@@]([H])(O[H])C([H])([H])[O:5][P:3]>>[H][O:5][P:3],"EVODEX.1-P6289,EVODEX.1-P6300,EVODEX.1-P6308,EVODEX.1-P6323"
EVODEX.1-E1458,[H]OC([H])([H])C(O[H])(C([H])([H])O[H])[C:16]([C:15])=[O:17]>>[H]O[C:16]([C:15])=[O:17],"EVODEX.1-P5731,EVODEX.1-P5746,EVODEX.1-P5759,EVODEX.1-P5835,EVODEX.1-P5949"
EVODEX.1-E1459,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OP(=O)(O[H])O[P:16]([O:15])(=[O:17])[O:18])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H].[H][O:41][P:40]>>[O:15][P:16](=[O:17])([O:18])[O:41][P:40],EVODEX.1-P5199
EVODEX.1-E1462,[P:2][O:5][C@@:6]([O:7])([C:15])[H:31]>>[H]OC([H])([H])[C@@]1(O[C@@:6]([O:7])([C:15])[H:31])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]1([H])O[H].[H][O:5][P:2],"EVODEX.1-P3252,EVODEX.1-P3257,EVODEX.1-P3265"
EVODEX.1-E1463,[P:17][O:20][C:21]([O:22])([C:30])[H:57]>>[H]OC1([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[C@:21]([O:22])([C:30])[H:57])[C@]([H])(O[H])[C@@]1([H])O[H].[H][O:20][P:17],EVODEX.1-P3351
EVODEX.1-E1464,[P:15][O:18][C@@:19]([O:20])([C:28])[H:54]>>[H]OC([H])([H])[C@@]1([H])O[C@]([H])(O[C@@:19]([O:20])([C:28])[H:54])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H].[H][O:18][P:15],"EVODEX.1-P3392,EVODEX.1-P3398,EVODEX.1-P3401"
EVODEX.1-E1465,[C:5][O:8][C@@:9]([C:10])([C:17])[H:39]>>[H]OC([H])([H])[C@@]1([H])O[C@]([H])(O[C@@:9]([C:10])([C:17])[H:39])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H].[H][O:8][C:5],"EVODEX.1-P6593,EVODEX.1-P6597"
EVODEX.1-E1466,[P:17][O:20][P:21](=[O:22])([O:23])[O:24]>>[H][O:20][P:17].[H]OC1([H])O[C@]([H])(C([H])([H])O[P:21](=[O:22])([O:23])[O:24])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H],"EVODEX.1-P4728,EVODEX.1-P4729"
EVODEX.1-E1467,[P:17][O:20][P:21](=[O:22])([O:23])[O:24]>>[H][O:20][P:17].[H]O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[P:21](=[O:22])([O:23])[O:24])[C@@]([H])(O[H])C([H])=O,"EVODEX.1-P4667,EVODEX.1-P4793,EVODEX.1-P4943"
EVODEX.1-E1468,[P:17][O:20][P:21](=[O:22])([O:23])[O:24]>>[H][O:20][P:17].[H]O[C@@]1([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]([H])(O[P:21](=[O:22])([O:23])[O:24])[C@@]([H])(O[H])[C@]1([H])O[H],"EVODEX.1-P5273,EVODEX.1-P5276,EVODEX.1-P5278,EVODEX.1-P5282"
EVODEX.1-E1469,[P:15][O:18][P:19](=[O:20])([O:21])[O:22]>>[H][O:18][P:15].[H]OC([H])([H])[C@@]1([H])O[C@]([H])(O[P:19](=[O:20])([O:21])[O:22])[C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H],"EVODEX.1-P4920,EVODEX.1-P4926"
EVODEX.1-E1470,[C:3][O:4][P:5](=[O:6])([O:7])[O:8]>>[H][O:4][C:3].[H]O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[P:5](=[O:6])([O:7])[O:8])[C@@]([H])(O[H])C([H])=O,"EVODEX.1-P4705,EVODEX.1-P4931,EVODEX.1-P4934,EVODEX.1-P4937,EVODEX.1-P4938"
EVODEX.1-E1471,[C:3][O:4][P:5](=[O:6])([O:7])[O:8]>>[H][O:4][C:3].[H]OC1([H])O[C@]([H])(C([H])([H])O[P:5](=[O:6])([O:7])[O:8])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H],"EVODEX.1-P4706,EVODEX.1-P4932,EVODEX.1-P4935,EVODEX.1-P4936,EVODEX.1-P4939"
EVODEX.1-E1472,[P:27][O:30][P:31](=[O:32])([O:33])[O:34]>>[H][O:30][P:27].[H]OC([H])([H])C(=O)[C@@]([H])(O[H])[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[P:31](=[O:32])([O:33])[O:34],EVODEX.1-P4731
EVODEX.1-E1473,[P:15][O:18][P:19](=[O:20])([O:21])[O:22]>>[H][O:18][P:15].[H]OC([H])([H])C1(O[H])O[C@]([H])(C([H])([H])O[P:19](=[O:20])([O:21])[O:22])[C@@]([H])(O[H])[C@]1([H])O[H],"EVODEX.1-P4732,EVODEX.1-P4869"
EVODEX.1-E1475,[P:25][O:28][P:29](=[O:30])([O:31])[O:32]>>[H][O:28][P:25].[H]O[C@@]([H])([C@]([H])(O[H])C([H])=O)[C@]([H])(O[H])C([H])([H])O[P:29](=[O:30])([O:31])[O:32],EVODEX.1-P4741
EVODEX.1-E1476,[P:25][O:28][P:29](=[O:30])([O:31])[O:32]>>[H][O:28][P:25].[H]OC([H])([H])C(=O)[C@@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[P:29](=[O:30])([O:31])[O:32],EVODEX.1-P4779
EVODEX.1-E1478,[O:11]=[C:12]([C:13])[C:19]>>[H]OC(=O)C(C([H])([H])C([H])([H])C(=O)N([H])[H])=[O:11].[H]N([H])[C@:12]([H])([C:13])[C:19],"EVODEX.1-P3947,EVODEX.1-P4224,EVODEX.1-P4442,EVODEX.1-P4448,EVODEX.1-P4620"
EVODEX.1-E1483,[H]OC([H])([H])[C@@]1(O[C@@:9]([O:10])([C:18])[H:45])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]1([H])O[H].[H][O:34][C:33]>>[C@@:9]([O:10])([C:18])([O:34][C:33])[H:45],"EVODEX.1-P3498,EVODEX.1-P3500,EVODEX.1-P3518,EVODEX.1-P3523,EVODEX.1-P3531"
EVODEX.1-E1485,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[C:2](=[O:1])[C:3]=[C:4])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H].[H][O:32][C:30]>>[O:1]=[C:2]([C:3]=[C:4])[O:32][C:30],"EVODEX.1-P3061,EVODEX.1-P3063,EVODEX.1-P3065,EVODEX.1-P3068,EVODEX.1-P3070"
