id,smirks,sources
EVODEX.0-Em2313,[H][O:13][C:11](/[C:6](=[C:5]\[N:4]C(C)=O)[C:7])=[O:12]>>[C:11](=[O:12])=[O:13].[H][C:6]([H])([C:5]=O)[C:7].[H][N:4][H],"EVODEX.0-P42751,EVODEX.0-P43247"
EVODEX.0-Em2314,[H]C(=CC=O)[N:4]C(C)=O>>[H][N:4][H],"EVODEX.0-P42752,EVODEX.0-P43248"
EVODEX.0-Em2315,[H]N(C)/[C:5]=[C:6](\C(O)=O)[C:7]>>[H][C:6]([H])([C:5]=O)[C:7],"EVODEX.0-P42753,EVODEX.0-P43249"
EVODEX.0-Em2316,[H]N([C:2]([C:1])=[O:3])/[C:5]=[C:6](\C(O)=O)[C:7]>>[H]O[C:2]([C:1])=[O:3].[H][C:6]([H])([C:5]=O)[C:7],"EVODEX.0-P42754,EVODEX.0-P43250"
EVODEX.0-Em2317,[H]N(C)/[C:5]=[C:6](/[C:7])[C:11](=[O:12])[O:13][H].[H][O:14][H]>>[C:11](=[O:12])=[O:13].[H][C:6]([H])([C:5]=[O:14])[C:7],"EVODEX.0-P42755,EVODEX.0-P43251"
EVODEX.0-Em2318,[H]C(=CC=O)[N:4][C:2]>>.[H][N:4][H],"EVODEX.0-P42756,EVODEX.0-P43252"
EVODEX.0-Em2319,[H][O:13][C:11](/[C:6](=[C:5]\[N:4])[C:7])=[O:12]>>[C:11](=[O:12])=[O:13]..[H][C:6]([H])([C:5]=O)[C:7],"EVODEX.0-P42757,EVODEX.0-P43253"
EVODEX.0-Em2320,[H][O:13][C:11](/[C:6](=[C:5]\[N:4]C(C)=O)[C:7])=[O:12].[H][O:14][H]>>[C:11](=[O:12])=[O:13].[H][C:6]([H])([C:5]=[O:14])[C:7].[H][N:4][H],"EVODEX.0-P42758,EVODEX.0-P43254"
EVODEX.0-Em2321,[H]/C(=C(\C)[C:11](=[O:12])[O:13][H])[N:4]C(C)=O>>[C:11](=[O:12])=[O:13].[H][N:4][H],"EVODEX.0-P42759,EVODEX.0-P43255"
EVODEX.0-Em2322,[H]N(C)/[C:5]=[C:6](\C(O)=O)[C:7].[H][O:14][H]>>[H][C:6]([H])([C:5]=[O:14])[C:7],"EVODEX.0-P42760,EVODEX.0-P43256"
EVODEX.0-Em2323,CC(=O)[N:4]/[C:5]=[C:6](\C(O)=O)[C:7]>>[H][C:6]([H])([C:5]=O)[C:7].[H][N:4][H],"EVODEX.0-P42761,EVODEX.0-P43257"
EVODEX.0-Em2324,[H]/C(=C(\C)[C:11](=[O:12])[O:13][H])[N:4][C:2]>>[C:11](=[O:12])=[O:13]..[H][N:4][H],"EVODEX.0-P42763,EVODEX.0-P43259"
EVODEX.0-Em2325,OC(=O)/[C:6](=[C:5]\[N:4])[C:7]>>.[H][C:6]([H])([C:5]=O)[C:7],"EVODEX.0-P42764,EVODEX.0-P43260"
EVODEX.0-Em2326,[H]N(C)[C:7](=[O:8])[O:9][C:10][C:11].[H][O:20]>>[C:7](=[O:8])=[O:9].[C:10]([C:11])[O:20],"EVODEX.0-P43094,EVODEX.0-P43112,EVODEX.0-P43175,EVODEX.0-P43186,EVODEX.0-P43197,EVODEX.0-P43208"
EVODEX.0-Em2327,[H]N(C)[C:7](=[O:8])[O:9][C:10]>>[C:7](=[O:8])=[O:9],"EVODEX.0-P43095,EVODEX.0-P43121,EVODEX.0-P43184,EVODEX.0-P43187,EVODEX.0-P43206,EVODEX.0-P43209,EVODEX.0-P44039,EVODEX.0-P44050"
EVODEX.0-Em2328,O=C(O[C:10][C:11])[N:6][C:5]>>[H]O[C:10][C:11].[H][N:6][C:5],"EVODEX.0-P43096,EVODEX.0-P43114,EVODEX.0-P43177,EVODEX.0-P43188,EVODEX.0-P43199,EVODEX.0-P43210"
EVODEX.0-Em2329,O=C(O[C:10][C:11])[N:6][C:5].[H][O:20]>>[C:10]([C:11])[O:20].[H][N:6][C:5],"EVODEX.0-P43098,EVODEX.0-P43117,EVODEX.0-P43180,EVODEX.0-P43190,EVODEX.0-P43202,EVODEX.0-P43212"
EVODEX.0-Em2330,[N:6][C:7](=[O:8])[O:9][C:10]>>[C:7](=[O:8])=[O:9].,"EVODEX.0-P43099,EVODEX.0-P43118,EVODEX.0-P43181,EVODEX.0-P43191,EVODEX.0-P43203,EVODEX.0-P43213,EVODEX.0-P43365,EVODEX.0-P43368,EVODEX.0-P43373,EVODEX.0-P43376,EVODEX.0-P43377,EVODEX.0-P43379,EVODEX.0-P43387,EVODEX.0-P43390,EVODEX.0-P43398,EVODEX.0-P43401,EVODEX.0-P44043,EVODEX.0-P44054"
EVODEX.0-Em2331,[N:6][C:7](=[O:8])[O:9][C:10][C:11].[H][O:20]>>[C:7](=[O:8])=[O:9].[C:10]([C:11])[O:20],"EVODEX.0-P43100,EVODEX.0-P43119,EVODEX.0-P43182,EVODEX.0-P43192,EVODEX.0-P43204,EVODEX.0-P43214,EVODEX.0-P43364,EVODEX.0-P43370,EVODEX.0-P43386,EVODEX.0-P43392"
EVODEX.0-Em2332,[H]N(C)[C:7](=[O:8])[O:9]C([H])([H])C>>[C:7](=[O:8])=[O:9],"EVODEX.0-P43101,EVODEX.0-P43120,EVODEX.0-P43183,EVODEX.0-P43193,EVODEX.0-P43205,EVODEX.0-P43215"
EVODEX.0-Em2333,[H]C([H])(C)[O:9][C:7]([N:6])=[O:8]>>[C:7](=[O:8])=[O:9],"EVODEX.0-P43102,EVODEX.0-P43113,EVODEX.0-P43176,EVODEX.0-P43194,EVODEX.0-P43198,EVODEX.0-P43216,EVODEX.0-P43362,EVODEX.0-P43366,EVODEX.0-P43384,EVODEX.0-P43388"
EVODEX.0-Em2334,[C:7][C:9][N:10].[H][O:1]>>.[O:1][C:9][C:7],"EVODEX.0-P43105,EVODEX.0-P43122,EVODEX.0-P44956,EVODEX.0-P44958"
EVODEX.0-Em2335,[H]N(C)[C:9][C:7].[H][O:1]>>[O:1][C:9][C:7],"EVODEX.0-P43106,EVODEX.0-P43123"
EVODEX.0-Em2336,[H]N(C)[C:9][C:7]>>[H]O[C:9][C:7],"EVODEX.0-P43108,EVODEX.0-P43124"
EVODEX.0-Em2337,CN(C)[C:7]([N:8])=[O:9].[H][O:10][H]>>[C:7](=[O:9])=[O:10],"EVODEX.0-P43129,EVODEX.0-P43134"
EVODEX.0-Em2338,CN(C)[C:7]([N:8])=[O:9]>>O=[C:7]=[O:9],"EVODEX.0-P43130,EVODEX.0-P43136"
EVODEX.0-Em2339,[C:1]=[C:2][C:9]([N:10])=[O:11].[H][O:12]>>[C:1]=[C:2][C:9](=[O:11])[O:12],"EVODEX.0-P43261,EVODEX.0-P43263,EVODEX.0-P43318,EVODEX.0-P43323,EVODEX.0-P43328,EVODEX.0-P43333,EVODEX.0-P44001"
EVODEX.0-Em2340,C=CC(=O)[N:10][C:11]>>[H][N:10][C:11],"EVODEX.0-P43319,EVODEX.0-P43324,EVODEX.0-P43329,EVODEX.0-P43336,EVODEX.0-P44002"
EVODEX.0-Em2341,[H]N(C)[C:8]([C:7]=[C:6])=[O:9].[H][O:19]>>[C:6]=[C:7][C:8](=[O:9])[O:19],"EVODEX.0-P43320,EVODEX.0-P43325,EVODEX.0-P43330,EVODEX.0-P43334,EVODEX.0-P44003"
EVODEX.0-Em2342,[H]N(C)[C:8]([C:7]=[C:6])=[O:9]>>[H]O[C:8]([C:7]=[C:6])=[O:9],"EVODEX.0-P43321,EVODEX.0-P43326,EVODEX.0-P43331,EVODEX.0-P43335,EVODEX.0-P44005"
EVODEX.0-Em2343,O=C(O[C:2][C:1])[N:5].[H][O:7]>>[C:1][C:2][O:7].[H][N:5],"EVODEX.0-P43363,EVODEX.0-P43385"
EVODEX.0-Em2344,OC(=O)[N:7]>>[H][N:7],"EVODEX.0-P43367,EVODEX.0-P43378,EVODEX.0-P43389,EVODEX.0-P43400"
EVODEX.0-Em2345,O=C(O[C:2][C:1])[N:5]>>[H]O[C:2][C:1].[H][N:5],"EVODEX.0-P43372,EVODEX.0-P43394"
EVODEX.0-Em2346,[H]N([H])[C:3]([O:2][C:1])=[O:5].[H][O:6]>>[C:1][O:6].[O:2]=[C:3]=[O:5],"EVODEX.0-P43375,EVODEX.0-P43381"
EVODEX.0-Em2347,[H]N([H])[C:6]([O:5]C(C)(C)C)=[O:8]>>[O:5]=[C:6]=[O:8],"EVODEX.0-P43395,EVODEX.0-P43399"
EVODEX.0-Em2348,[H]N([H])[C:6]([O:5][C:2]([C:1])([C:3])[C:4])=[O:8].[H][O:9]>>[C:1][C:2]([C:3])([C:4])[O:9].[O:5]=[C:6]=[O:8],"EVODEX.0-P43397,EVODEX.0-P43403"
EVODEX.0-Em2349,[N:1][C:2](=[O:3])[N:4].[H][O:11]>>[C:2](=[O:3])([N:4])[O:11],"EVODEX.0-P43513,EVODEX.0-P43514,EVODEX.0-P43979,EVODEX.0-P43981,EVODEX.0-P43990,EVODEX.0-P43992"
EVODEX.0-Em2350,[H][O:11]>>NC(=O)[O:11],"EVODEX.0-P43515,EVODEX.0-P43982,EVODEX.0-P43993,EVODEX.0-P45045"
EVODEX.0-Em2351,[H]N([H])[C:2](=[O:3])[N:4]>>[H]O[C:2](=[O:3])[N:4],"EVODEX.0-P43516,EVODEX.0-P43983,EVODEX.0-P43994"
EVODEX.0-Em2352,[H][N:1][C:2].[O:9]=[C:10][O:11]>>[N:1]([C:2])[C:10]=[O:9],"EVODEX.0-P43603,EVODEX.0-P43604,EVODEX.0-P52033,EVODEX.0-P52036,EVODEX.0-P54038,EVODEX.0-P54040"
EVODEX.0-Em2353,[H]O[C:10]=[O:9]>>[H]N(C)[C:10]=[O:9],"EVODEX.0-P43605,EVODEX.0-P52028,EVODEX.0-P54047"
EVODEX.0-Em2354,[N:1][C:2](=[O:3])[C:4]=[C:5][C:6]=[O:7].[H][O:9]>>[C:2](=[O:3])([C:4]=[C:5][C:6]=[O:7])[O:9],"EVODEX.0-P43787,EVODEX.0-P43789"
EVODEX.0-Em2355,[H][C:13]([N:12])([O:14])[C:15]([C:16])=[O:17].[H][O:21][H]>>[H][C:15]([C:13]([O:14])=[O:21])([C:16])[O:17][H],"EVODEX.0-P43916,EVODEX.0-P43921"
EVODEX.0-Em2356,[H]N(C)[C:13]([H])([O:14])[C:15]([C:16])=[O:17].[H][O:21][H]>>[H][C:15]([C:13]([O:14])=[O:21])([C:16])[O:17][H],"EVODEX.0-P43918,EVODEX.0-P43923"
EVODEX.0-Em2357,[H]N(C)[C:13]([H])([O:14])[C:15]([C:16])=[O:17]>>[H][C:15]([C:13](=O)[O:14])([C:16])[O:17][H],"EVODEX.0-P43919,EVODEX.0-P43924"
EVODEX.0-Em2358,[H][C:13]([N:12])([O:14])[C:15]([C:16])=[O:17]>>[H][C:15]([C:13](=O)[O:14])([C:16])[O:17][H],"EVODEX.0-P43920,EVODEX.0-P43925"
EVODEX.0-Em2359,[N:1][C:2](=[O:3])[C:4]=[O:5].[H][O:7]>>[C:2](=[O:3])([C:4]=[O:5])[O:7],"EVODEX.0-P43937,EVODEX.0-P43939,EVODEX.0-P44148,EVODEX.0-P44215"
EVODEX.0-Em2360,[H]N(C)[C:3](=[O:4])[O:5][C:6](:[C:7]):[C:15].[H][O:16]>>[C:3](=[O:4])=[O:5].[C:6](:[C:7])(:[C:15])[O:16],"EVODEX.0-P44038,EVODEX.0-P44049"
EVODEX.0-Em2361,O=C(O[C:6](:[C:7]):[C:15])[N:2][C:1]>>[H][N:2][C:1].[H]O[C:6](:[C:7]):[C:15],"EVODEX.0-P44040,EVODEX.0-P44051"
EVODEX.0-Em2362,O=C(O[C:6](:[C:7]):[C:15])[N:2][C:1].[H][O:16]>>[H][N:2][C:1].[C:6](:[C:7])(:[C:15])[O:16],"EVODEX.0-P44042,EVODEX.0-P44053"
EVODEX.0-Em2363,[N:2][C:3](=[O:4])[O:5][C:6](:[C:7]):[C:15].[H][O:16]>>[C:3](=[O:4])=[O:5]..[C:6](:[C:7])(:[C:15])[O:16],"EVODEX.0-P44044,EVODEX.0-P44055"
EVODEX.0-Em2364,[H]N(C)[C:3](=[O:4])[O:5]C(:C):C>>[C:3](=[O:4])=[O:5],"EVODEX.0-P44045,EVODEX.0-P44056"
EVODEX.0-Em2365,C:C(:C)[O:5][C:3]([N:2])=[O:4]>>[C:3](=[O:4])=[O:5],"EVODEX.0-P44046,EVODEX.0-P44057"
EVODEX.0-Em2366,[C:6][C:7](=[O:8])[O:9].[H][N:1][C:2]>>[N:1]([C:2])[C:7]([C:6])=[O:8],"EVODEX.0-P44067,EVODEX.0-P44068,EVODEX.0-P44073,EVODEX.0-P44074,EVODEX.0-P44079,EVODEX.0-P44080,EVODEX.0-P44089,EVODEX.0-P44090,EVODEX.0-P44095,EVODEX.0-P44096,EVODEX.0-P44116,EVODEX.0-P44117,EVODEX.0-P44158,EVODEX.0-P44159,EVODEX.0-P47402,EVODEX.0-P47403,EVODEX.0-P47408,EVODEX.0-P47409"
EVODEX.0-Em2367,[C:18][C:19](=[O:20])[O:21].[H]O[C:10]([C:9])=[O:11].[H][N:16][C:15].[H][N:7][C:6]>>[C:15][N:16][C:19]([C:18])=[O:20].[C:6][N:7][C:10]([C:9])=[O:11],"EVODEX.0-P44085,EVODEX.0-P44086"
EVODEX.0-Em2368,[O:19][P:20](=[O:21])([O:22])[O:23].[H][O:32].[H][O:33]>>[O:19][P:20](=[O:21])([O:22])[O:33]..CC(=O)[O:32],"EVODEX.0-P44118,EVODEX.0-P44185,EVODEX.0-P44198"
EVODEX.0-Em2369,OP(O)(=O)[O:23][P:24].[O:34]=[C:35]([C:36])[N:42].[H][O:32]>>[H][O:23][P:24].[O:32][C:35](=[O:34])[C:36],"EVODEX.0-P44119,EVODEX.0-P44183,EVODEX.0-P44195"
EVODEX.0-Em2370,PO[P:20]([O:19])(=[O:21])[O:22].[H][O:32].[H][O:33]>>[O:19][P:20](=[O:21])([O:22])[O:33].CC(=O)[O:32],"EVODEX.0-P44120,EVODEX.0-P44173,EVODEX.0-P44186"
EVODEX.0-Em2371,[O:34]=[C:35]([C:36])[N:42].[H][O:32].[H][O:33]>>OP(O)(=O)[O:33].[O:32][C:35](=[O:34])[C:36],"EVODEX.0-P44123,EVODEX.0-P44177,EVODEX.0-P44189"
EVODEX.0-Em2372,PO[P:20]([O:19])(=[O:21])[O:22].[O:34]=[C:35]([C:36])[N:42].[H][O:32].[H][O:33]>>[O:19][P:20](=[O:21])([O:22])[O:33].[O:32][C:35](=[O:34])[C:36],"EVODEX.0-P44125,EVODEX.0-P44175,EVODEX.0-P44188"
EVODEX.0-Em2373,OP(O)(=O)[O:23][P:24].[H][O:32]>>[H][O:23][P:24].CC(=O)[O:32],"EVODEX.0-P44126,EVODEX.0-P44174,EVODEX.0-P44187"
EVODEX.0-Em2374,[H][O:32].[H][O:33]>>OP(O)(=O)[O:33].CC(=O)[O:32],"EVODEX.0-P44128,EVODEX.0-P44178,EVODEX.0-P44190"
EVODEX.0-Em2375,[N:1]=[C:2]([N:3])[N:4]>>[H][N:1][C:2](=O)[N:3],"EVODEX.0-P44221,EVODEX.0-P44226,EVODEX.0-P44230,EVODEX.0-P44234,EVODEX.0-P44238,EVODEX.0-P44243,EVODEX.0-P44248,EVODEX.0-P44253,EVODEX.0-P44278,EVODEX.0-P44279,EVODEX.0-P44284,EVODEX.0-P44285,EVODEX.0-P44290,EVODEX.0-P44291,EVODEX.0-P44296,EVODEX.0-P44297,EVODEX.0-P44318,EVODEX.0-P44323,EVODEX.0-P44324,EVODEX.0-P44358,EVODEX.0-P44363,EVODEX.0-P44368,EVODEX.0-P44369,EVODEX.0-P44374,EVODEX.0-P44375,EVODEX.0-P44380,EVODEX.0-P44385,EVODEX.0-P44390,EVODEX.0-P44395,EVODEX.0-P44400,EVODEX.0-P44405,EVODEX.0-P44416,EVODEX.0-P44421,EVODEX.0-P44426,EVODEX.0-P44476,EVODEX.0-P44481,EVODEX.0-P44486,EVODEX.0-P44492,EVODEX.0-P44524,EVODEX.0-P44536,EVODEX.0-P44553,EVODEX.0-P44559,EVODEX.0-P44565,EVODEX.0-P44610,EVODEX.0-P44616,EVODEX.0-P44622,EVODEX.0-P44628,EVODEX.0-P44668,EVODEX.0-P44674,EVODEX.0-P44680,EVODEX.0-P44710,EVODEX.0-P44734,EVODEX.0-P44739,EVODEX.0-P44760,EVODEX.0-P44771,EVODEX.0-P44811,EVODEX.0-P44824,EVODEX.0-P44829,EVODEX.0-P53786"
EVODEX.0-Em2376,NC(=N)[N:2]([C:1])[C:3]>>[H][N:2]([C:1])[C:3],"EVODEX.0-P44250,EVODEX.0-P44397"
EVODEX.0-Em2377,CN(C)[C:7](=[N:8])[N:9].[H][O:10][H]>>[H][N:8][C:7]([N:9])=[O:10],"EVODEX.0-P44251,EVODEX.0-P44398"
EVODEX.0-Em2378,CN(C)[C:7](=[N:8])[N:9]>>[H][N:8][C:7](=O)[N:9],"EVODEX.0-P44252,EVODEX.0-P44399"
EVODEX.0-Em2379,[N:4][C:5]([N:6])[C:10].[H][O:13]>>[C:5]([N:6])([C:10])[O:13],"EVODEX.0-P44254,EVODEX.0-P44493,EVODEX.0-P44495"
EVODEX.0-Em2380,[H][N:10][C:11].[N:4][C:5]([O:6])[C:7]>>[N:4][C:5]([C:7])[N:10][C:11],"EVODEX.0-P44260,EVODEX.0-P44262"
EVODEX.0-Em2381,[H][O:6][C:5]([N:4])[C:7]>>[C:5](=[O:6])[C:7]=[O:8],"EVODEX.0-P44267,EVODEX.0-P48470,EVODEX.0-P48473,EVODEX.0-P48476,EVODEX.0-P48479,EVODEX.0-P48482,EVODEX.0-P48485"
EVODEX.0-Em2382,[H]N(C)[C:5]([O:6][H])[C:7]>>[C:5](=[O:6])[C:7]=[O:8],"EVODEX.0-P44268,EVODEX.0-P48471,EVODEX.0-P48474,EVODEX.0-P48475,EVODEX.0-P48478,EVODEX.0-P48481,EVODEX.0-P48484"
EVODEX.0-Em2383,[N:1]=[C:2][N:3].[H][O:12][H]>>[C:2]([N:3])=[O:12].[H][N:1][H],"EVODEX.0-P44269,EVODEX.0-P44331,EVODEX.0-P44337,EVODEX.0-P44343,EVODEX.0-P44349"
EVODEX.0-Em2384,[H]C(N)=[N:1]>>[H][N:1][H],"EVODEX.0-P44270,EVODEX.0-P44332,EVODEX.0-P44338,EVODEX.0-P44344,EVODEX.0-P44350"
EVODEX.0-Em2385,[H]N=[C:2][N:3].[H][O:12][H]>>[C:2]([N:3])=[O:12],"EVODEX.0-P44271,EVODEX.0-P44298,EVODEX.0-P44333,EVODEX.0-P44339,EVODEX.0-P44345,EVODEX.0-P44351,EVODEX.0-P44598"
EVODEX.0-Em2386,[H][O:34][H]>>[H]C(N)=[O:34],"EVODEX.0-P44272,EVODEX.0-P44300,EVODEX.0-P44334,EVODEX.0-P44340,EVODEX.0-P44346,EVODEX.0-P44593,EVODEX.0-P44599,EVODEX.0-P44746"
EVODEX.0-Em2387,[H]N=[C:2][N:3]>>O=[C:2][N:3],"EVODEX.0-P44273,EVODEX.0-P44302,EVODEX.0-P44335,EVODEX.0-P44341,EVODEX.0-P44347,EVODEX.0-P44352"
EVODEX.0-Em2388,[N:1]=[C:2]>>[H][N:1][H],"EVODEX.0-P44274,EVODEX.0-P44336,EVODEX.0-P44342,EVODEX.0-P44348,EVODEX.0-P44353,EVODEX.0-P44503,EVODEX.0-P44509,EVODEX.0-P44515,EVODEX.0-P44521,EVODEX.0-P44555,EVODEX.0-P44561,EVODEX.0-P44567,EVODEX.0-P44573,EVODEX.0-P44579,EVODEX.0-P44585,EVODEX.0-P44591,EVODEX.0-P44612,EVODEX.0-P44618,EVODEX.0-P44624,EVODEX.0-P44630,EVODEX.0-P44636,EVODEX.0-P44642,EVODEX.0-P44648,EVODEX.0-P44670,EVODEX.0-P44676,EVODEX.0-P44682,EVODEX.0-P44711,EVODEX.0-P44717,EVODEX.0-P44723,EVODEX.0-P44729,EVODEX.0-P44735,EVODEX.0-P44741,EVODEX.0-P44762,EVODEX.0-P44773,EVODEX.0-P44813,EVODEX.0-P44825,EVODEX.0-P44831"
EVODEX.0-Em2389,[H][N:9][C:8](=O)[N:7].[H][N:1]>>[N:1][C:8]([N:7])=[N:9],"EVODEX.0-P44327,EVODEX.0-P44527,EVODEX.0-P44529"
EVODEX.0-Em2390,[H][N:9][C:8](=O)[N:7]>>[H]N([H])[C:8]([N:7])=[N:9],"EVODEX.0-P44329,EVODEX.0-P44530"
EVODEX.0-Em2391,[N:1][C:2](=[O:3])[N:4][C:5][N:6].[H][O:10][H].[H][O:11][H]>>[C:2](=[O:3])=[O:10].[C:5]=[O:11]..,"EVODEX.0-P44427,EVODEX.0-P44444"
EVODEX.0-Em2392,[H]N([H])[C:2](N([H])[C:5][N:6])=[O:3]>>O=[C:2]=[O:3].O=[C:5],"EVODEX.0-P44428,EVODEX.0-P44448"
EVODEX.0-Em2393,[H]N([H])[C:2](N([H])[C:5]N([H])C)=[O:3].[H][O:11][H]>>O=[C:2]=[O:3].[C:5]=[O:11],"EVODEX.0-P44430,EVODEX.0-P44435"
EVODEX.0-Em2394,[H]N(C)[C:5][N:4][C:2]([N:1])=[O:3]>>O=[C:2]=[O:3].O=[C:5].,"EVODEX.0-P44438,EVODEX.0-P44440"
EVODEX.0-Em2395,[H]N(C)[C:5][N:6].[H][O:11][H]>>[C:5]=[O:11],"EVODEX.0-P44442,EVODEX.0-P44463,EVODEX.0-P44468"
EVODEX.0-Em2396,[H]C([H])(N)[N:6][C:7]>>[H][N:6][C:7],"EVODEX.0-P44449,EVODEX.0-P44466"
EVODEX.0-Em2397,[H]N(C)[C:5][N:6]>>O=[C:5],"EVODEX.0-P44450,EVODEX.0-P44464,EVODEX.0-P44470"
EVODEX.0-Em2398,[H]N([H])[C:2][N:3].[H][O:7][H]>>[C:2]=[O:7],"EVODEX.0-P44462,EVODEX.0-P44469"
EVODEX.0-Em2399,[N:1][C:2][N:3]>>O=[C:2].,"EVODEX.0-P44467,EVODEX.0-P44471"
EVODEX.0-Em2400,[N:1]=[C:2](:[C:3]):[N:8].[H][O:9][H]>>[H][N:1][H].[C:2](:[C:3])(:[N:8])=[O:9],"EVODEX.0-P44498,EVODEX.0-P44504,EVODEX.0-P44510,EVODEX.0-P44516,EVODEX.0-P44568,EVODEX.0-P44574,EVODEX.0-P44580,EVODEX.0-P44586,EVODEX.0-P44631,EVODEX.0-P44637,EVODEX.0-P44643,EVODEX.0-P44712,EVODEX.0-P44718,EVODEX.0-P44724"
EVODEX.0-Em2401,[H]N=[C:2](:[C:3]):[N:8].[H][O:9][H]>>[C:2](:[C:3])(:[N:8])=[O:9],"EVODEX.0-P44499,EVODEX.0-P44505,EVODEX.0-P44512,EVODEX.0-P44517,EVODEX.0-P44539,EVODEX.0-P44540,EVODEX.0-P44569,EVODEX.0-P44576,EVODEX.0-P44582,EVODEX.0-P44587,EVODEX.0-P44632,EVODEX.0-P44638,EVODEX.0-P44644,EVODEX.0-P44714,EVODEX.0-P44720,EVODEX.0-P44726"
EVODEX.0-Em2402,[H]N=[C:2](:[N:3]):[C:20]>>O=[C:2](:[N:3]):[C:20],"EVODEX.0-P44501,EVODEX.0-P44507,EVODEX.0-P44514,EVODEX.0-P44519,EVODEX.0-P44541,EVODEX.0-P44571,EVODEX.0-P44578,EVODEX.0-P44584,EVODEX.0-P44589,EVODEX.0-P44634,EVODEX.0-P44640,EVODEX.0-P44646,EVODEX.0-P44716,EVODEX.0-P44722,EVODEX.0-P44728"
EVODEX.0-Em2403,C:C(:N)=[N:1]>>[H][N:1][H],"EVODEX.0-P44502,EVODEX.0-P44508,EVODEX.0-P44511,EVODEX.0-P44520,EVODEX.0-P44542,EVODEX.0-P44572,EVODEX.0-P44575,EVODEX.0-P44581,EVODEX.0-P44590,EVODEX.0-P44635,EVODEX.0-P44641,EVODEX.0-P44647,EVODEX.0-P44713,EVODEX.0-P44719,EVODEX.0-P44725"
EVODEX.0-Em2404,[N:1]=[C:2]([N:3])[C:4].[H][O:18][H]>>[H][N:1][C:2]([C:4])=[O:18],"EVODEX.0-P44544,EVODEX.0-P44546"
EVODEX.0-Em2405,[H]N([H])[C:2](=[N:1])[C:4]>>[H][N:1][C:2](=O)[C:4],"EVODEX.0-P44548,EVODEX.0-P44549"
EVODEX.0-Em2406,[N:1]=[C:2](:[N:3]):[N:20].[H][O:21][H]>>[H][N:1][H].[C:2](:[N:3])(:[N:20])=[O:21],"EVODEX.0-P44550,EVODEX.0-P44556,EVODEX.0-P44562,EVODEX.0-P44607,EVODEX.0-P44613,EVODEX.0-P44619,EVODEX.0-P44625,EVODEX.0-P44665,EVODEX.0-P44671,EVODEX.0-P44677,EVODEX.0-P44706,EVODEX.0-P44730,EVODEX.0-P44736,EVODEX.0-P44758,EVODEX.0-P44769,EVODEX.0-P44809,EVODEX.0-P44820,EVODEX.0-P44826"
EVODEX.0-Em2407,[H]C(N)=[O:14]>>[H][O:14][H],"EVODEX.0-P44595,EVODEX.0-P44601,EVODEX.0-P44606,EVODEX.0-P44742,EVODEX.0-P47470"
EVODEX.0-Em2408,[O:14][P:15](=[O:16])([O:17])[O:18][P:19](=[O:20])([O:21])[O:22].[H][O:1].[H][O:2]>>[O:1][P:15]([O:14])(=[O:16])[O:17]..[O:2][P:19]([O:18])(=[O:20])[O:21],"EVODEX.0-P44649,EVODEX.0-P45420,EVODEX.0-P45424,EVODEX.0-P45485"
EVODEX.0-Em2409,OP(O)(=O)[O:18][P:19](OP)(=[O:20])[O:21].[H][O:2]>>[H][O:18][P:19]([O:2])(=[O:20])[O:21],"EVODEX.0-P44652,EVODEX.0-P45488"
EVODEX.0-Em2410,[H][C:28]([C:9][N:8]1:[C:4](:[N:3]):[C:5](:[C:30]):[N:6]:[C:7]:1)([C:26])[O:29].[H][O:33][H]>>[C:7]([O:29])=[O:33].[H][N:8]1[C:4](:[N:3]):[C:5](:[C:30])[N:6]=[C:28]([C:26])[C:9]1,"EVODEX.0-P44683,EVODEX.0-P44696,EVODEX.0-P44701"
EVODEX.0-Em2411,[H]O[C:28]([H])([C:9][N:8]1:C([H]):[N:6]:[C:5](:[C:30]):[C:4]:1:[N:3])[C:26]>>[H][N:8]1[C:4](:[N:3]):[C:5](:[C:30])[N:6]=[C:28]([C:26])[C:9]1,"EVODEX.0-P44684,EVODEX.0-P44697,EVODEX.0-P44702"
EVODEX.0-Em2412,[H]C(C)(CN1:C:C:N:[C:7]:1)[O:29].[H][O:33][H]>>[C:7]([O:29])=[O:33],"EVODEX.0-P44685,EVODEX.0-P44698,EVODEX.0-P44703"
EVODEX.0-Em2413,[H]C(C)(CN1:C:C:N:[C:7]:1)[O:29]>>O=[C:7][O:29],"EVODEX.0-P44686,EVODEX.0-P44699,EVODEX.0-P44704"
EVODEX.0-Em2414,[H][C:28]([C:9][N:8]1:[C:4](:[N:3]):[C:5](:[C:30]):[N:6]:[C:7]:1)([C:26])[O:29]>>O=[C:7][O:29].[H][N:8]1[C:4](:[N:3]):[C:5](:[C:30])[N:6]=[C:28]([C:26])[C:9]1,"EVODEX.0-P44687,EVODEX.0-P44700,EVODEX.0-P44705"
EVODEX.0-Em2415,[C:2][N:4]=[C:5](:[N:6]):[N:12].[H][O:13][H]>>[H][N:4]([H])[C:2].[C:5](:[N:6])(:[N:12])=[O:13],"EVODEX.0-P44763,EVODEX.0-P44774,EVODEX.0-P44779,EVODEX.0-P44784,EVODEX.0-P44796,EVODEX.0-P45858"
